id,census_geoid_12,validThrough
ocd-division/country:us/state:va/sldl:11,sldl-51011,
ocd-division/country:us/state:va/sldl:12,sldl-51012,
ocd-division/country:us/state:va/sldl:13,sldl-51013,
ocd-division/country:us/state:va/sldl:14,sldl-51014,
ocd-division/country:us/state:va/sldl:15,sldl-51015,
ocd-division/country:us/state:va/sldl:16,sldl-51016,
ocd-division/country:us/state:va/sldl:17,sldl-51017,
ocd-division/country:us/state:va/sldl:18,sldl-51018,
ocd-division/country:us/state:va/sldl:19,sldl-51019,
ocd-division/country:us/state:va/sldl:20,sldl-51020,
ocd-division/country:us/state:va/sldl:21,sldl-51021,
ocd-division/country:us/state:va/sldl:22,sldl-51022,
ocd-division/country:us/state:va/sldl:23,sldl-51023,
ocd-division/country:us/state:va/sldl:24,sldl-51024,
ocd-division/country:us/state:va/sldl:25,sldl-51025,
ocd-division/country:us/state:va/sldl:26,sldl-51026,
ocd-division/country:us/state:va/sldl:27,sldl-51027,
ocd-division/country:us/state:va/sldl:28,sldl-51028,
ocd-division/country:us/state:va/sldl:29,sldl-51029,
ocd-division/country:us/state:va/sldl:30,sldl-51030,
ocd-division/country:us/state:va/sldl:31,sldl-51031,
ocd-division/country:us/state:va/sldl:32,sldl-51032,
ocd-division/country:us/state:va/sldl:33,sldl-51033,
ocd-division/country:us/state:va/sldl:34,sldl-51034,
ocd-division/country:us/state:va/sldl:35,sldl-51035,
ocd-division/country:us/state:va/sldl:36,sldl-51036,
ocd-division/country:us/state:va/sldl:37,sldl-51037,
ocd-division/country:us/state:va/sldl:38,sldl-51038,
ocd-division/country:us/state:va/sldl:39,sldl-51039,
ocd-division/country:us/state:va/sldl:40,sldl-51040,
ocd-division/country:us/state:va/sldl:41,sldl-51041,
ocd-division/country:us/state:va/sldl:42,sldl-51042,
ocd-division/country:us/state:va/sldl:43,sldl-51043,
ocd-division/country:us/state:va/sldl:44,sldl-51044,
ocd-division/country:us/state:va/sldl:45,sldl-51045,
ocd-division/country:us/state:va/sldl:46,sldl-51046,
ocd-division/country:us/state:va/sldl:47,sldl-51047,
ocd-division/country:us/state:va/sldl:48,sldl-51048,
ocd-division/country:us/state:va/sldl:49,sldl-51049,
ocd-division/country:us/state:va/sldl:50,sldl-51050,
ocd-division/country:us/state:va/sldl:51,sldl-51051,
ocd-division/country:us/state:va/sldl:52,sldl-51052,
ocd-division/country:us/state:va/sldl:53,sldl-51053,
ocd-division/country:us/state:va/sldl:54,sldl-51054,
ocd-division/country:us/state:va/sldl:55,sldl-51055,
ocd-division/country:us/state:va/sldl:56,sldl-51056,
ocd-division/country:us/state:va/sldl:57,sldl-51057,
ocd-division/country:us/state:va/sldl:58,sldl-51058,
ocd-division/country:us/state:va/sldl:59,sldl-51059,
ocd-division/country:us/state:va/sldl:60,sldl-51060,
ocd-division/country:us/state:va/sldl:61,sldl-51061,
ocd-division/country:us/state:va/sldl:62,sldl-51062,
ocd-division/country:us/state:va/sldl:63,sldl-51063,
ocd-division/country:us/state:va/sldl:64,sldl-51064,
ocd-division/country:us/state:va/sldl:65,sldl-51065,
ocd-division/country:us/state:va/sldl:66,sldl-51066,
ocd-division/country:us/state:va/sldl:67,sldl-51067,
ocd-division/country:us/state:va/sldl:68,sldl-51068,
ocd-division/country:us/state:va/sldl:69,sldl-51069,
ocd-division/country:us/state:va/sldl:70,sldl-51070,
ocd-division/country:us/state:va/sldl:71,sldl-51071,
ocd-division/country:us/state:va/sldl:72,sldl-51072,
ocd-division/country:us/state:va/sldl:73,sldl-51073,
ocd-division/country:us/state:va/sldl:74,sldl-51074,
ocd-division/country:us/state:va/sldl:75,sldl-51075,
ocd-division/country:us/state:va/sldl:76,sldl-51076,
ocd-division/country:us/state:va/sldl:77,sldl-51077,
ocd-division/country:us/state:va/sldl:78,sldl-51078,
ocd-division/country:us/state:va/sldl:79,sldl-51079,
ocd-division/country:us/state:va/sldl:80,sldl-51080,
ocd-division/country:us/state:va/sldl:81,sldl-51081,
ocd-division/country:us/state:va/sldl:82,sldl-51082,
ocd-division/country:us/state:va/sldl:83,sldl-51083,
ocd-division/country:us/state:va/sldl:84,sldl-51084,
ocd-division/country:us/state:va/sldl:85,sldl-51085,
ocd-division/country:us/state:va/sldl:86,sldl-51086,
ocd-division/country:us/state:va/sldl:87,sldl-51087,
ocd-division/country:us/state:va/sldl:88,sldl-51088,
ocd-division/country:us/state:va/sldl:89,sldl-51089,
ocd-division/country:us/state:va/sldl:90,sldl-51090,
ocd-division/country:us/state:va/sldl:91,sldl-51091,
ocd-division/country:us/state:va/sldl:92,sldl-51092,
ocd-division/country:us/state:va/sldl:93,sldl-51093,
ocd-division/country:us/state:va/sldl:94,sldl-51094,
ocd-division/country:us/state:va/sldl:95,sldl-51095,
ocd-division/country:us/state:va/sldl:96,sldl-51096,
ocd-division/country:us/state:va/sldl:97,sldl-51097,
ocd-division/country:us/state:va/sldl:98,sldl-51098,
ocd-division/country:us/state:va/sldl:99,sldl-51099,
ocd-division/country:us/state:va/sldl:100,sldl-51100,
ocd-division/country:us/state:wa/sldl:1,sldl-53001,
ocd-division/country:us/state:wa/sldl:2,sldl-53002,
ocd-division/country:us/state:wa/sldl:3,sldl-53003,
ocd-division/country:us/state:wa/sldl:4,sldl-53004,
ocd-division/country:us/state:wa/sldl:5,sldl-53005,
ocd-division/country:us/state:wa/sldl:6,sldl-53006,
ocd-division/country:us/state:wa/sldl:7,sldl-53007,
ocd-division/country:us/state:wa/sldl:8,sldl-53008,
ocd-division/country:us/state:wa/sldl:9,sldl-53009,
ocd-division/country:us/state:wa/sldl:10,sldl-53010,
ocd-division/country:us/state:wa/sldl:11,sldl-53011,
ocd-division/country:us/state:wa/sldl:12,sldl-53012,
ocd-division/country:us/state:wa/sldl:13,sldl-53013,
ocd-division/country:us/state:wa/sldl:14,sldl-53014,
ocd-division/country:us/state:wa/sldl:15,sldl-53015,
ocd-division/country:us/state:wa/sldl:16,sldl-53016,
ocd-division/country:us/state:wa/sldl:17,sldl-53017,
ocd-division/country:us/state:wa/sldl:18,sldl-53018,
ocd-division/country:us/state:wa/sldl:19,sldl-53019,
ocd-division/country:us/state:wa/sldl:20,sldl-53020,
ocd-division/country:us/state:wa/sldl:21,sldl-53021,
ocd-division/country:us/state:wa/sldl:22,sldl-53022,
ocd-division/country:us/state:wa/sldl:23,sldl-53023,
ocd-division/country:us/state:wa/sldl:24,sldl-53024,
ocd-division/country:us/state:wa/sldl:25,sldl-53025,
ocd-division/country:us/state:wa/sldl:26,sldl-53026,
ocd-division/country:us/state:wa/sldl:27,sldl-53027,
ocd-division/country:us/state:wa/sldl:28,sldl-53028,
ocd-division/country:us/state:wa/sldl:29,sldl-53029,
ocd-division/country:us/state:wa/sldl:30,sldl-53030,
ocd-division/country:us/state:wa/sldl:31,sldl-53031,
ocd-division/country:us/state:wa/sldl:32,sldl-53032,
ocd-division/country:us/state:wa/sldl:33,sldl-53033,
ocd-division/country:us/state:wa/sldl:34,sldl-53034,
ocd-division/country:us/state:wa/sldl:35,sldl-53035,
ocd-division/country:us/state:wa/sldl:36,sldl-53036,
ocd-division/country:us/state:wa/sldl:37,sldl-53037,
ocd-division/country:us/state:wa/sldl:38,sldl-53038,
ocd-division/country:us/state:wa/sldl:39,sldl-53039,
ocd-division/country:us/state:wa/sldl:40,sldl-53040,
ocd-division/country:us/state:wa/sldl:41,sldl-53041,
ocd-division/country:us/state:wa/sldl:42,sldl-53042,
ocd-division/country:us/state:wa/sldl:43,sldl-53043,
ocd-division/country:us/state:wa/sldl:44,sldl-53044,
ocd-division/country:us/state:wa/sldl:45,sldl-53045,
ocd-division/country:us/state:wa/sldl:46,sldl-53046,
ocd-division/country:us/state:wa/sldl:47,sldl-53047,
ocd-division/country:us/state:wa/sldl:48,sldl-53048,
ocd-division/country:us/state:wa/sldl:49,sldl-53049,
ocd-division/country:us/state:wv/sldl:1,sldl-54001,
ocd-division/country:us/state:wv/sldl:2,sldl-54002,
ocd-division/country:us/state:wv/sldl:3,sldl-54003,
ocd-division/country:us/state:wv/sldl:4,sldl-54004,
ocd-division/country:us/state:wv/sldl:5,sldl-54005,
ocd-division/country:us/state:wv/sldl:6,sldl-54006,
ocd-division/country:us/state:wv/sldl:7,sldl-54007,
ocd-division/country:us/state:wv/sldl:8,sldl-54008,
ocd-division/country:us/state:wv/sldl:9,sldl-54009,
ocd-division/country:us/state:wv/sldl:10,sldl-54010,
ocd-division/country:us/state:wv/sldl:11,sldl-54011,
ocd-division/country:us/state:wv/sldl:12,sldl-54012,
ocd-division/country:us/state:wv/sldl:13,sldl-54013,
ocd-division/country:us/state:wv/sldl:14,sldl-54014,
ocd-division/country:us/state:wv/sldl:15,sldl-54015,
ocd-division/country:us/state:wv/sldl:16,sldl-54016,
ocd-division/country:us/state:wv/sldl:17,sldl-54017,
ocd-division/country:us/state:wv/sldl:18,sldl-54018,
ocd-division/country:us/state:wv/sldl:19,sldl-54019,
ocd-division/country:us/state:wv/sldl:20,sldl-54020,
ocd-division/country:us/state:wv/sldl:21,sldl-54021,
ocd-division/country:us/state:wv/sldl:22,sldl-54022,
ocd-division/country:us/state:wv/sldl:23,sldl-54023,
ocd-division/country:us/state:wv/sldl:24,sldl-54024,
ocd-division/country:us/state:wv/sldl:25,sldl-54025,
ocd-division/country:us/state:wv/sldl:26,sldl-54026,
ocd-division/country:us/state:wv/sldl:27,sldl-54027,
ocd-division/country:us/state:wv/sldl:28,sldl-54028,
ocd-division/country:us/state:wv/sldl:29,sldl-54029,
ocd-division/country:us/state:wv/sldl:30,sldl-54030,
ocd-division/country:us/state:wv/sldl:31,sldl-54031,
ocd-division/country:us/state:wv/sldl:32,sldl-54032,
ocd-division/country:us/state:wv/sldl:33,sldl-54033,
ocd-division/country:us/state:wv/sldl:34,sldl-54034,
ocd-division/country:us/state:wv/sldl:35,sldl-54035,
ocd-division/country:us/state:wv/sldl:36,sldl-54036,
ocd-division/country:us/state:wv/sldl:37,sldl-54037,
ocd-division/country:us/state:wv/sldl:38,sldl-54038,
ocd-division/country:us/state:wv/sldl:39,sldl-54039,
ocd-division/country:us/state:wv/sldl:40,sldl-54040,
ocd-division/country:us/state:wv/sldl:41,sldl-54041,
ocd-division/country:us/state:wv/sldl:42,sldl-54042,
ocd-division/country:us/state:wv/sldl:43,sldl-54043,
ocd-division/country:us/state:wv/sldl:44,sldl-54044,
ocd-division/country:us/state:wv/sldl:45,sldl-54045,
ocd-division/country:us/state:wv/sldl:46,sldl-54046,
ocd-division/country:us/state:wv/sldl:47,sldl-54047,
ocd-division/country:us/state:wv/sldl:48,sldl-54048,
ocd-division/country:us/state:wv/sldl:49,sldl-54049,
ocd-division/country:us/state:wv/sldl:50,sldl-54050,
ocd-division/country:us/state:wv/sldl:51,sldl-54051,
ocd-division/country:us/state:wv/sldl:52,sldl-54052,
ocd-division/country:us/state:wv/sldl:53,sldl-54053,
ocd-division/country:us/state:wv/sldl:54,sldl-54054,
ocd-division/country:us/state:wv/sldl:55,sldl-54055,
ocd-division/country:us/state:wv/sldl:56,sldl-54056,
ocd-division/country:us/state:wv/sldl:57,sldl-54057,
ocd-division/country:us/state:wv/sldl:58,sldl-54058,
ocd-division/country:us/state:wi/sldl:1,sldl-55001,
ocd-division/country:us/state:wi/sldl:2,sldl-55002,
ocd-division/country:us/state:wi/sldl:3,sldl-55003,
ocd-division/country:us/state:wi/sldl:4,sldl-55004,
ocd-division/country:us/state:wi/sldl:5,sldl-55005,
ocd-division/country:us/state:wi/sldl:6,sldl-55006,
ocd-division/country:us/state:wi/sldl:7,sldl-55007,
ocd-division/country:us/state:wi/sldl:8,sldl-55008,
ocd-division/country:us/state:wi/sldl:9,sldl-55009,
ocd-division/country:us/state:wi/sldl:10,sldl-55010,
ocd-division/country:us/state:wi/sldl:11,sldl-55011,
ocd-division/country:us/state:wi/sldl:12,sldl-55012,
ocd-division/country:us/state:wi/sldl:13,sldl-55013,
ocd-division/country:us/state:wi/sldl:14,sldl-55014,
ocd-division/country:us/state:wi/sldl:15,sldl-55015,
ocd-division/country:us/state:wi/sldl:16,sldl-55016,
ocd-division/country:us/state:wi/sldl:17,sldl-55017,
ocd-division/country:us/state:wi/sldl:18,sldl-55018,
ocd-division/country:us/state:wi/sldl:19,sldl-55019,
ocd-division/country:us/state:wi/sldl:20,sldl-55020,
ocd-division/country:us/state:wi/sldl:21,sldl-55021,
ocd-division/country:us/state:wi/sldl:22,sldl-55022,
ocd-division/country:us/state:wi/sldl:23,sldl-55023,
ocd-division/country:us/state:wi/sldl:24,sldl-55024,
ocd-division/country:us/state:wi/sldl:25,sldl-55025,
ocd-division/country:us/state:wi/sldl:26,sldl-55026,
ocd-division/country:us/state:wi/sldl:27,sldl-55027,
ocd-division/country:us/state:wi/sldl:28,sldl-55028,
ocd-division/country:us/state:wi/sldl:29,sldl-55029,
ocd-division/country:us/state:wi/sldl:30,sldl-55030,
ocd-division/country:us/state:wi/sldl:31,sldl-55031,
ocd-division/country:us/state:wi/sldl:32,sldl-55032,
ocd-division/country:us/state:wi/sldl:33,sldl-55033,
ocd-division/country:us/state:wi/sldl:34,sldl-55034,
ocd-division/country:us/state:wi/sldl:35,sldl-55035,
ocd-division/country:us/state:wi/sldl:36,sldl-55036,
ocd-division/country:us/state:wi/sldl:37,sldl-55037,
ocd-division/country:us/state:wi/sldl:38,sldl-55038,
ocd-division/country:us/state:wi/sldl:39,sldl-55039,
ocd-division/country:us/state:wi/sldl:40,sldl-55040,
ocd-division/country:us/state:wi/sldl:41,sldl-55041,
ocd-division/country:us/state:wi/sldl:42,sldl-55042,
ocd-division/country:us/state:wi/sldl:43,sldl-55043,
ocd-division/country:us/state:wi/sldl:44,sldl-55044,
ocd-division/country:us/state:wi/sldl:45,sldl-55045,
ocd-division/country:us/state:wi/sldl:46,sldl-55046,
ocd-division/country:us/state:wi/sldl:47,sldl-55047,
ocd-division/country:us/state:wi/sldl:48,sldl-55048,
ocd-division/country:us/state:wi/sldl:49,sldl-55049,
ocd-division/country:us/state:wi/sldl:50,sldl-55050,
ocd-division/country:us/state:wi/sldl:51,sldl-55051,
ocd-division/country:us/state:wi/sldl:52,sldl-55052,
ocd-division/country:us/state:wi/sldl:53,sldl-55053,
ocd-division/country:us/state:wi/sldl:54,sldl-55054,
ocd-division/country:us/state:wi/sldl:55,sldl-55055,
ocd-division/country:us/state:wi/sldl:56,sldl-55056,
ocd-division/country:us/state:wi/sldl:57,sldl-55057,
ocd-division/country:us/state:wi/sldl:58,sldl-55058,
ocd-division/country:us/state:wi/sldl:59,sldl-55059,
ocd-division/country:us/state:wi/sldl:60,sldl-55060,
ocd-division/country:us/state:wi/sldl:61,sldl-55061,
ocd-division/country:us/state:wi/sldl:62,sldl-55062,
ocd-division/country:us/state:wi/sldl:63,sldl-55063,
ocd-division/country:us/state:wi/sldl:64,sldl-55064,
ocd-division/country:us/state:wi/sldl:65,sldl-55065,
ocd-division/country:us/state:wi/sldl:66,sldl-55066,
ocd-division/country:us/state:wi/sldl:67,sldl-55067,
ocd-division/country:us/state:wi/sldl:68,sldl-55068,
ocd-division/country:us/state:wi/sldl:69,sldl-55069,
ocd-division/country:us/state:wi/sldl:70,sldl-55070,
ocd-division/country:us/state:wi/sldl:71,sldl-55071,
ocd-division/country:us/state:wi/sldl:72,sldl-55072,
ocd-division/country:us/state:wi/sldl:73,sldl-55073,
ocd-division/country:us/state:wi/sldl:74,sldl-55074,
ocd-division/country:us/state:wi/sldl:75,sldl-55075,
ocd-division/country:us/state:wi/sldl:76,sldl-55076,
ocd-division/country:us/state:wi/sldl:77,sldl-55077,
ocd-division/country:us/state:wi/sldl:78,sldl-55078,
ocd-division/country:us/state:wi/sldl:79,sldl-55079,
ocd-division/country:us/state:wi/sldl:80,sldl-55080,
ocd-division/country:us/state:wi/sldl:81,sldl-55081,
ocd-division/country:us/state:wi/sldl:82,sldl-55082,
ocd-division/country:us/state:wi/sldl:83,sldl-55083,
ocd-division/country:us/state:wi/sldl:84,sldl-55084,
ocd-division/country:us/state:wi/sldl:85,sldl-55085,
ocd-division/country:us/state:wi/sldl:86,sldl-55086,
ocd-division/country:us/state:wi/sldl:87,sldl-55087,
ocd-division/country:us/state:wi/sldl:88,sldl-55088,
ocd-division/country:us/state:wi/sldl:89,sldl-55089,
ocd-division/country:us/state:wi/sldl:90,sldl-55090,
ocd-division/country:us/state:wi/sldl:91,sldl-55091,
ocd-division/country:us/state:wi/sldl:92,sldl-55092,
ocd-division/country:us/state:wi/sldl:93,sldl-55093,
ocd-division/country:us/state:wi/sldl:94,sldl-55094,
ocd-division/country:us/state:wi/sldl:95,sldl-55095,
ocd-division/country:us/state:wi/sldl:96,sldl-55096,
ocd-division/country:us/state:wi/sldl:97,sldl-55097,
ocd-division/country:us/state:wi/sldl:98,sldl-55098,
ocd-division/country:us/state:wi/sldl:99,sldl-55099,
ocd-division/country:us/state:wy/sldl:1,sldl-56001,
ocd-division/country:us/state:wy/sldl:2,sldl-56002,
ocd-division/country:us/state:wy/sldl:3,sldl-56003,
ocd-division/country:us/state:wy/sldl:4,sldl-56004,
ocd-division/country:us/state:wy/sldl:5,sldl-56005,
ocd-division/country:us/state:wy/sldl:6,sldl-56006,
ocd-division/country:us/state:wy/sldl:7,sldl-56007,
ocd-division/country:us/state:wy/sldl:8,sldl-56008,
ocd-division/country:us/state:wy/sldl:9,sldl-56009,
ocd-division/country:us/state:wy/sldl:10,sldl-56010,
ocd-division/country:us/state:wy/sldl:11,sldl-56011,
ocd-division/country:us/state:wy/sldl:12,sldl-56012,
ocd-division/country:us/state:wy/sldl:13,sldl-56013,
ocd-division/country:us/state:wy/sldl:14,sldl-56014,
ocd-division/country:us/state:wy/sldl:15,sldl-56015,
ocd-division/country:us/state:wy/sldl:16,sldl-56016,
ocd-division/country:us/state:wy/sldl:17,sldl-56017,
ocd-division/country:us/state:wy/sldl:18,sldl-56018,
ocd-division/country:us/state:wy/sldl:19,sldl-56019,
ocd-division/country:us/state:wy/sldl:20,sldl-56020,
ocd-division/country:us/state:wy/sldl:21,sldl-56021,
ocd-division/country:us/state:wy/sldl:22,sldl-56022,
ocd-division/country:us/state:wy/sldl:23,sldl-56023,
ocd-division/country:us/state:wy/sldl:24,sldl-56024,
ocd-division/country:us/state:wy/sldl:25,sldl-56025,
ocd-division/country:us/state:wy/sldl:26,sldl-56026,
ocd-division/country:us/state:wy/sldl:27,sldl-56027,
ocd-division/country:us/state:wy/sldl:28,sldl-56028,
ocd-division/country:us/state:wy/sldl:29,sldl-56029,
ocd-division/country:us/state:wy/sldl:30,sldl-56030,
ocd-division/country:us/state:wy/sldl:31,sldl-56031,
ocd-division/country:us/state:wy/sldl:32,sldl-56032,
ocd-division/country:us/state:wy/sldl:33,sldl-56033,
ocd-division/country:us/state:wy/sldl:34,sldl-56034,
ocd-division/country:us/state:wy/sldl:35,sldl-56035,
ocd-division/country:us/state:wy/sldl:36,sldl-56036,
ocd-division/country:us/state:wy/sldl:37,sldl-56037,
ocd-division/country:us/state:wy/sldl:38,sldl-56038,
ocd-division/country:us/state:wy/sldl:39,sldl-56039,
ocd-division/country:us/state:wy/sldl:40,sldl-56040,
ocd-division/country:us/state:wy/sldl:41,sldl-56041,
ocd-division/country:us/state:wy/sldl:42,sldl-56042,
ocd-division/country:us/state:wy/sldl:43,sldl-56043,
ocd-division/country:us/state:wy/sldl:44,sldl-56044,
ocd-division/country:us/state:wy/sldl:45,sldl-56045,
ocd-division/country:us/state:wy/sldl:46,sldl-56046,
ocd-division/country:us/state:wy/sldl:47,sldl-56047,
ocd-division/country:us/state:wy/sldl:48,sldl-56048,
ocd-division/country:us/state:wy/sldl:49,sldl-56049,
ocd-division/country:us/state:wy/sldl:50,sldl-56050,
ocd-division/country:us/state:wy/sldl:51,sldl-56051,
ocd-division/country:us/state:wy/sldl:52,sldl-56052,
ocd-division/country:us/state:wy/sldl:53,sldl-56053,
ocd-division/country:us/state:wy/sldl:54,sldl-56054,
ocd-division/country:us/state:wy/sldl:55,sldl-56055,
ocd-division/country:us/state:wy/sldl:56,sldl-56056,
ocd-division/country:us/state:wy/sldl:57,sldl-56057,
ocd-division/country:us/state:wy/sldl:58,sldl-56058,
ocd-division/country:us/state:wy/sldl:59,sldl-56059,
ocd-division/country:us/state:wy/sldl:60,sldl-56060,
ocd-division/country:us/territory:pr/sldl:1,sldl-72001,
ocd-division/country:us/territory:pr/sldl:2,sldl-72002,
