id,name
ocd-division/country:in/state:up/district:un/cd:bangarmau,Bangarmau; Unnao
ocd-division/country:in/state:up/district:un/cd:bhagwant_nagar,Bhagwant Nagar; Unnao
ocd-division/country:in/state:up/district:un/cd:mohan,Mohan (SC); Unnao
ocd-division/country:in/state:up/district:un/cd:purwa,Purwa; Unnao
ocd-division/country:in/state:up/district:un/cd:safipur,Safipur (SC); Unnao
ocd-division/country:in/state:up/district:un/cd:unnao,Unnao; Unnao
ocd-division/country:in/state:up/district:va/cd:ajagara,Ajagara (SC); Varanasi
ocd-division/country:in/state:up/district:va/cd:pindra,Pindra; Varanasi
ocd-division/country:in/state:up/district:va/cd:rohaniya,Rohaniya; Varanasi
ocd-division/country:in/state:up/district:va/cd:sevapuri,Sevapuri; Varanasi
ocd-division/country:in/state:up/district:va/cd:shivpur,Shivpur; Varanasi
ocd-division/country:in/state:up/district:va/cd:varanasi_cantt,Varanasi Cantt.; Varanasi
ocd-division/country:in/state:up/district:va/cd:varanasi_north,Varanasi North; Varanasi
ocd-division/country:in/state:up/district:va/cd:varanasi_south,Varanasi South; Varanasi
ocd-division/country:in/state:ut/district:al/cd:almora,Almora; Almora
ocd-division/country:in/state:ut/district:al/cd:dwarahat,Dwarahat; Almora
ocd-division/country:in/state:ut/district:al/cd:jageshwar,Jageshwar; Almora
ocd-division/country:in/state:ut/district:al/cd:ranikhet,Ranikhet; Almora
ocd-division/country:in/state:ut/district:al/cd:salt,Salt; Almora
ocd-division/country:in/state:ut/district:al/cd:someshwar,Someshwar (SC); Almora
ocd-division/country:in/state:ut/district:ba/cd:bageshwar,Bageshwar (SC); Bageshwar
ocd-division/country:in/state:ut/district:ba/cd:kapkote,Kapkote; Bageshwar
ocd-division/country:in/state:ut/district:ca/cd:champawat,Champawat; Champawat
ocd-division/country:in/state:ut/district:ca/cd:lohaghat,Lohaghat; Champawat
ocd-division/country:in/state:ut/district:ch/cd:badrinath,Badrinath; Chamoli
ocd-division/country:in/state:ut/district:ch/cd:karanprayag,KaranPrayag; Chamoli
ocd-division/country:in/state:ut/district:ch/cd:tharali,Tharali(SC); Chamoli
ocd-division/country:in/state:ut/district:de/cd:chakrata,Chakrata(ST); Dehradun
ocd-division/country:in/state:ut/district:de/cd:dehradun_cantt,Dehradun Cantt.; Dehradun
ocd-division/country:in/state:ut/district:de/cd:dharmpur,Dharmpur; Dehradun
ocd-division/country:in/state:ut/district:de/cd:doiwala,Doiwala; Dehradun
ocd-division/country:in/state:ut/district:de/cd:mussoorie,Mussoorie; Dehradun
ocd-division/country:in/state:ut/district:de/cd:raipur,Raipur; Dehradun
ocd-division/country:in/state:ut/district:de/cd:rajpur_road,Rajpur Road(SC); Dehradun
ocd-division/country:in/state:ut/district:de/cd:rishikesh,Rishikesh; Dehradun
ocd-division/country:in/state:ut/district:de/cd:sahaspur,Sahaspur; Dehradun
ocd-division/country:in/state:ut/district:de/cd:vikasnagar,Vikasnagar; Dehradun
ocd-division/country:in/state:ut/district:ga/cd:chaubattakhal,Chaubattakhal; Garhwal
ocd-division/country:in/state:ut/district:ga/cd:kotdwar,Kotdwar; Garhwal
ocd-division/country:in/state:ut/district:ga/cd:lansdowne,Lansdowne; Garhwal
ocd-division/country:in/state:ut/district:ga/cd:pauri,Pauri (SC); Garhwal
ocd-division/country:in/state:ut/district:ga/cd:srinagar,Srinagar; Garhwal
ocd-division/country:in/state:ut/district:ga/cd:yamkeshwar,Yamkeshwar; Garhwal
ocd-division/country:in/state:ut/district:ha/cd:bhagwanpur,Bhagwanpur(SC); Hardwar
ocd-division/country:in/state:ut/district:ha/cd:bhel_ranipur,BHEL Ranipur; Hardwar
ocd-division/country:in/state:ut/district:ha/cd:haridwar,Haridwar; Hardwar
ocd-division/country:in/state:ut/district:ha/cd:haridwar_rural,Haridwar Rural; Hardwar
ocd-division/country:in/state:ut/district:ha/cd:jhabreda,Jhabreda(SC); Hardwar
ocd-division/country:in/state:ut/district:ha/cd:jwalapur,Jwalapur(SC); Hardwar
ocd-division/country:in/state:ut/district:ha/cd:khanpur,Khanpur; Hardwar
ocd-division/country:in/state:ut/district:ha/cd:laksar,Laksar; Hardwar
ocd-division/country:in/state:ut/district:ha/cd:manglore,Manglore; Hardwar
ocd-division/country:in/state:ut/district:ha/cd:peeran_kalier,Peeran kalier; Hardwar
ocd-division/country:in/state:ut/district:ha/cd:roorkee,Roorkee; Hardwar
ocd-division/country:in/state:ut/district:na/cd:bhimtal,Bhimtal; Nainital
ocd-division/country:in/state:ut/district:na/cd:haldwani,Haldwani; Nainital
ocd-division/country:in/state:ut/district:na/cd:kaladhungi,Kaladhungi; Nainital
ocd-division/country:in/state:ut/district:na/cd:lalkuwa,Lalkuwa; Nainital
ocd-division/country:in/state:ut/district:na/cd:nainital,Nainital (SC); Nainital
ocd-division/country:in/state:ut/district:na/cd:ramnagar,Ramnagar; Nainital
ocd-division/country:in/state:ut/district:pi/cd:dharchula,Dharchula; Pithoragarh
ocd-division/country:in/state:ut/district:pi/cd:didihat,Didihat; Pithoragarh
ocd-division/country:in/state:ut/district:pi/cd:gangolihat,Gangolihat (SC); Pithoragarh
ocd-division/country:in/state:ut/district:pi/cd:pithoragarh,Pithoragarh; Pithoragarh
ocd-division/country:in/state:ut/district:ru/cd:kedarnath,Kedarnath; Rudryaprayag
ocd-division/country:in/state:ut/district:ru/cd:rudraprayag,Rudraprayag; Rudryaprayag
ocd-division/country:in/state:ut/district:tg/cd:devprayag,Devprayag; Tehri Garhwal
ocd-division/country:in/state:ut/district:tg/cd:dhanaulti,Dhanaulti; Tehri Garhwal
ocd-division/country:in/state:ut/district:tg/cd:ghansali,Ghansali(SC); Tehri Garhwal
ocd-division/country:in/state:ut/district:tg/cd:narendernagar,Narendernagar; Tehri Garhwal
ocd-division/country:in/state:ut/district:tg/cd:pratapnagar,Pratapnagar; Tehri Garhwal
ocd-division/country:in/state:ut/district:tg/cd:tehri,Tehri; Tehri Garhwal
ocd-division/country:in/state:ut/district:un/cd:bajpur,Bajpur (SC); Udhamsingh Nagar
ocd-division/country:in/state:ut/district:un/cd:gadarpur,Gadarpur; Udhamsingh Nagar
ocd-division/country:in/state:ut/district:un/cd:jaspur,Jaspur; Udhamsingh Nagar
ocd-division/country:in/state:ut/district:un/cd:kashipur,Kashipur; Udhamsingh Nagar
ocd-division/country:in/state:ut/district:un/cd:khatima,Khatima; Udhamsingh Nagar
ocd-division/country:in/state:ut/district:un/cd:kichha,Kichha; Udhamsingh Nagar
ocd-division/country:in/state:ut/district:un/cd:nanak_matta,Nanak Matta (ST); Udhamsingh Nagar
ocd-division/country:in/state:ut/district:un/cd:rudrapur,Rudrapur; Udhamsingh Nagar
ocd-division/country:in/state:ut/district:un/cd:sitarganj,Sitarganj; Udhamsingh Nagar
ocd-division/country:in/state:ut/district:ut/cd:gangotri,Gangotri; Uttarkashi
ocd-division/country:in/state:ut/district:ut/cd:purola,Purola (SC); Uttarkashi
ocd-division/country:in/state:ut/district:ut/cd:yamunotri,Yamunotri; Uttarkashi
ocd-division/country:in/state:wb/district:ba/cd:bankura,Bankura; Bankura
ocd-division/country:in/state:wb/district:ba/cd:barjora,Barjora; Bankura
ocd-division/country:in/state:wb/district:ba/cd:bishnupur,Bishnupur; Bankura
ocd-division/country:in/state:wb/district:ba/cd:chhatna,Chhatna; Bankura
ocd-division/country:in/state:wb/district:ba/cd:indus,Indus (Sc); Bankura
ocd-division/country:in/state:wb/district:ba/cd:katulpur,Katulpur (Sc); Bankura
ocd-division/country:in/state:wb/district:ba/cd:onda,Onda; Bankura
ocd-division/country:in/state:wb/district:ba/cd:raipur,Raipur (St); Bankura
ocd-division/country:in/state:wb/district:ba/cd:ranibandh,Ranibandh (St); Bankura
ocd-division/country:in/state:wb/district:ba/cd:saltora,Saltora (Sc); Bankura
ocd-division/country:in/state:wb/district:ba/cd:sonamukhi,Sonamukhi(Sc); Bankura
ocd-division/country:in/state:wb/district:ba/cd:taldangra,Taldangra; Bankura
ocd-division/country:in/state:wb/district:bi/cd:bolpur,Bolpur; Birbhum
ocd-division/country:in/state:wb/district:bi/cd:dubrajpur,Dubrajpur (Sc); Birbhum
ocd-division/country:in/state:wb/district:bi/cd:hansan,Hansan; Birbhum
ocd-division/country:in/state:wb/district:bi/cd:labpur,Labpur; Birbhum
ocd-division/country:in/state:wb/district:bi/cd:mayureswar,Mayureswar; Birbhum
ocd-division/country:in/state:wb/district:bi/cd:murarai,Murarai; Birbhum
ocd-division/country:in/state:wb/district:bi/cd:nalhati,Nalhati; Birbhum
ocd-division/country:in/state:wb/district:bi/cd:nanoor,Nanoor (Sc); Birbhum
ocd-division/country:in/state:wb/district:bi/cd:rampurhat,Rampurhat; Birbhum
ocd-division/country:in/state:wb/district:bi/cd:sainthia,Sainthia (Sc); Birbhum
ocd-division/country:in/state:wb/district:bi/cd:suri,Suri; Birbhum
ocd-division/country:in/state:wb/district:br/cd:asansol_dakshin,Asansol Dakshin; Bardhaman
ocd-division/country:in/state:wb/district:br/cd:asansol_uttar,Asansol Uttar; Bardhaman
ocd-division/country:in/state:wb/district:br/cd:ausgram,Ausgram (Sc); Bardhaman
ocd-division/country:in/state:wb/district:br/cd:barabani,Barabani; Bardhaman
ocd-division/country:in/state:wb/district:br/cd:bardhaman_uttar,Bardhaman Uttar (Sc); Bardhaman
ocd-division/country:in/state:wb/district:br/cd:bardhamandakshin,Bardhamandakshin; Bardhaman
ocd-division/country:in/state:wb/district:br/cd:bhatar,Bhatar; Bardhaman
ocd-division/country:in/state:wb/district:br/cd:durgapur_paschim,Durgapur Paschim; Bardhaman
ocd-division/country:in/state:wb/district:br/cd:durgapur_purba,Durgapur Purba; Bardhaman
ocd-division/country:in/state:wb/district:br/cd:galsi,Galsi (Sc); Bardhaman
ocd-division/country:in/state:wb/district:br/cd:jamalpur,Jamalpur (Sc); Bardhaman
ocd-division/country:in/state:wb/district:br/cd:jamuria,Jamuria; Bardhaman
ocd-division/country:in/state:wb/district:br/cd:kalna,Kalna (Sc); Bardhaman
ocd-division/country:in/state:wb/district:br/cd:katwa,Katwa; Bardhaman
ocd-division/country:in/state:wb/district:br/cd:ketugram,Ketugram; Bardhaman
ocd-division/country:in/state:wb/district:br/cd:khandaghosh,Khandaghosh(Sc); Bardhaman
ocd-division/country:in/state:wb/district:br/cd:kulti,Kulti; Bardhaman
ocd-division/country:in/state:wb/district:br/cd:mangalkot,Mangalkot; Bardhaman
ocd-division/country:in/state:wb/district:br/cd:memari,Memari; Bardhaman
ocd-division/country:in/state:wb/district:br/cd:monteswar,Monteswar; Bardhaman
ocd-division/country:in/state:wb/district:br/cd:pandabeswar,Pandabeswar; Bardhaman
ocd-division/country:in/state:wb/district:br/cd:purbasthali_uttar,Purbasthali Uttar; Bardhaman
ocd-division/country:in/state:wb/district:br/cd:purbasthalidakshin,Purbasthalidakshin; Bardhaman
ocd-division/country:in/state:wb/district:br/cd:raina,Raina (Sc); Bardhaman
ocd-division/country:in/state:wb/district:br/cd:raniganj,Raniganj; Bardhaman
ocd-division/country:in/state:wb/district:co/cd:coochbehar_dakshin,Coochbehar Dakshin; Coochbehar
ocd-division/country:in/state:wb/district:co/cd:coochbehar_uttar,Coochbehar Uttar (Sc); Coochbehar
ocd-division/country:in/state:wb/district:co/cd:dinhata,Dinhata; Coochbehar
ocd-division/country:in/state:wb/district:co/cd:mathabhanga,Mathabhanga (Sc); Coochbehar
ocd-division/country:in/state:wb/district:co/cd:mekliganj,Mekliganj (Sc); Coochbehar
ocd-division/country:in/state:wb/district:co/cd:natabari,Natabari; Coochbehar
ocd-division/country:in/state:wb/district:co/cd:sitai,Sitai (Sc); Coochbehar
ocd-division/country:in/state:wb/district:co/cd:sitalkuchi,Sitalkuchi(Sc); Coochbehar
ocd-division/country:in/state:wb/district:co/cd:tufanganj,Tufanganj; Coochbehar
ocd-division/country:in/state:wb/district:da/cd:darjeeling,Darjeeling; Darjeeling
ocd-division/country:in/state:wb/district:da/cd:kalimpong,Kalimpong; Darjeeling
ocd-division/country:in/state:wb/district:da/cd:kurseong,Kurseong; Darjeeling
ocd-division/country:in/state:wb/district:da/cd:matigara-naxalbari,Matigara-Naxalbari(Sc); Darjeeling
ocd-division/country:in/state:wb/district:da/cd:phansidewa,Phansidewa (St); Darjeeling
ocd-division/country:in/state:wb/district:da/cd:siliguri,Siliguri; Darjeeling
ocd-division/country:in/state:wb/district:dd/cd:balurghat,Balurghat; Dakshin Dinajpur
ocd-division/country:in/state:wb/district:dd/cd:gangarampur,Gangarampur (Sc); Dakshin Dinajpur
ocd-division/country:in/state:wb/district:dd/cd:harirampur,Harirampur; Dakshin Dinajpur
ocd-division/country:in/state:wb/district:dd/cd:kumarganj,Kumarganj; Dakshin Dinajpur
ocd-division/country:in/state:wb/district:dd/cd:kushmandi,Kushmandi(Sc); Dakshin Dinajpur
ocd-division/country:in/state:wb/district:dd/cd:tapan,Tapan (St); Dakshin Dinajpur
ocd-division/country:in/state:wb/district:hg/cd:arambag,Arambag (Sc); Hooghly
ocd-division/country:in/state:wb/district:hg/cd:balagarh,Balagarh (Sc); Hooghly
ocd-division/country:in/state:wb/district:hg/cd:champdani,Champdani; Hooghly
ocd-division/country:in/state:wb/district:hg/cd:chandannagar,Chandannagar; Hooghly
ocd-division/country:in/state:wb/district:hg/cd:chanditala,Chanditala; Hooghly
ocd-division/country:in/state:wb/district:hg/cd:chunchura,Chunchura; Hooghly
ocd-division/country:in/state:wb/district:hg/cd:dhanekhali,Dhanekhali(Sc); Hooghly
ocd-division/country:in/state:wb/district:hg/cd:goghat,Goghat (Sc); Hooghly
ocd-division/country:in/state:wb/district:hg/cd:haripal,Haripal; Hooghly
ocd-division/country:in/state:wb/district:hg/cd:jangipara,Jangipara; Hooghly
ocd-division/country:in/state:wb/district:hg/cd:khanakul,Khanakul; Hooghly
ocd-division/country:in/state:wb/district:hg/cd:pandua,Pandua; Hooghly
ocd-division/country:in/state:wb/district:hg/cd:pursurah,Pursurah; Hooghly
ocd-division/country:in/state:wb/district:hg/cd:saptagram,Saptagram; Hooghly
ocd-division/country:in/state:wb/district:hg/cd:singur,Singur; Hooghly
ocd-division/country:in/state:wb/district:hg/cd:sreerampur,Sreerampur; Hooghly
ocd-division/country:in/state:wb/district:hg/cd:tarakeswar,Tarakeswar; Hooghly
ocd-division/country:in/state:wb/district:hg/cd:uttarpara,Uttarpara; Hooghly
ocd-division/country:in/state:wb/district:ho/cd:amta,Amta; Howrah
ocd-division/country:in/state:wb/district:ho/cd:bagnan,Bagnan; Howrah
ocd-division/country:in/state:wb/district:ho/cd:bally,Bally; Howrah
ocd-division/country:in/state:wb/district:ho/cd:domjur,Domjur; Howrah
ocd-division/country:in/state:wb/district:ho/cd:howrah_dakshin,Howrah Dakshin; Howrah
ocd-division/country:in/state:wb/district:ho/cd:howrah_madhya,Howrah Madhya; Howrah
ocd-division/country:in/state:wb/district:ho/cd:howrah_uttar,Howrah Uttar; Howrah
ocd-division/country:in/state:wb/district:ho/cd:jagatbal,Jagatbal; Howrah
ocd-division/country:in/state:wb/district:ho/cd:panchla,Panchla; Howrah
ocd-division/country:in/state:wb/district:ho/cd:sankrail,Sankrail (Sc); Howrah
ocd-division/country:in/state:wb/district:ho/cd:shibpur,Shibpur; Howrah
ocd-division/country:in/state:wb/district:ho/cd:shyampur,Shyampur; Howrah
ocd-division/country:in/state:wb/district:ho/cd:udaynarayanpur,Udaynarayanpur; Howrah
ocd-division/country:in/state:wb/district:ho/cd:uluberia_dakshin,Uluberia Dakshin; Howrah
ocd-division/country:in/state:wb/district:ho/cd:uluberia_purba,Uluberia Purba; Howrah
ocd-division/country:in/state:wb/district:ho/cd:uluberia_uttar,Uluberia Uttar (Sc); Howrah
ocd-division/country:in/state:wb/district:ja/cd:alipurduars,Alipurduars; Jalpaiguri
ocd-division/country:in/state:wb/district:ja/cd:dabgram-fulbari,Dabgram-Fulbari; Jalpaiguri
ocd-division/country:in/state:wb/district:ja/cd:dhupguri,Dhupguri(Sc); Jalpaiguri
ocd-division/country:in/state:wb/district:ja/cd:falakata,Falakata (Sc); Jalpaiguri
ocd-division/country:in/state:wb/district:ja/cd:jalpaiguri,Jalpaiguri(Sc); Jalpaiguri
ocd-division/country:in/state:wb/district:ja/cd:kalchini,Kalchini(St); Jalpaiguri
ocd-division/country:in/state:wb/district:ja/cd:kumargram,Kumargram (St); Jalpaiguri
ocd-division/country:in/state:wb/district:ja/cd:madarihat,Madarihat (St); Jalpaiguri
ocd-division/country:in/state:wb/district:ja/cd:mal,Mal (St); Jalpaiguri
ocd-division/country:in/state:wb/district:ja/cd:maynaguri,Maynaguri(Sc); Jalpaiguri
ocd-division/country:in/state:wb/district:ja/cd:nagrakata,Nagrakata (St); Jalpaiguri
ocd-division/country:in/state:wb/district:ja/cd:rajganj,Rajganj(Sc); Jalpaiguri
ocd-division/country:in/state:wb/district:ko/cd:ballygunge,Ballygunge; Kolkata
ocd-division/country:in/state:wb/district:ko/cd:beleghata,Beleghata; Kolkata
ocd-division/country:in/state:wb/district:ko/cd:bhabanipur,Bhabanipur; Kolkata
ocd-division/country:in/state:wb/district:ko/cd:chowrangee,Chowrangee; Kolkata
ocd-division/country:in/state:wb/district:ko/cd:entally,Entally; Kolkata
ocd-division/country:in/state:wb/district:ko/cd:jorasanko,Jorasanko; Kolkata
ocd-division/country:in/state:wb/district:ko/cd:kashipur-belgachhia,Kashipur-Belgachhia; Kolkata
ocd-division/country:in/state:wb/district:ko/cd:kolkata_port,Kolkata Port; Kolkata
ocd-division/country:in/state:wb/district:ko/cd:maniktala,Maniktala; Kolkata
ocd-division/country:in/state:wb/district:ko/cd:rashbehari,Rashbehari; Kolkata
ocd-division/country:in/state:wb/district:ko/cd:shyampukur,Shyampukur; Kolkata
ocd-division/country:in/state:wb/district:ma/cd:baisnabnagar,Baisnabnagar; Maldaha
ocd-division/country:in/state:wb/district:ma/cd:chanchal,Chanchal; Maldaha
ocd-division/country:in/state:wb/district:ma/cd:english_bazar,English Bazar; Maldaha
ocd-division/country:in/state:wb/district:ma/cd:gazole,Gazole (Sc); Maldaha
ocd-division/country:in/state:wb/district:ma/cd:habibpur,Habibpur (St); Maldaha
ocd-division/country:in/state:wb/district:ma/cd:harishchandrapur,Harishchandrapur; Maldaha
ocd-division/country:in/state:wb/district:ma/cd:malatipur,Malatipur; Maldaha
ocd-division/country:in/state:wb/district:ma/cd:maldaha,Maldaha (Sc); Maldaha
ocd-division/country:in/state:wb/district:ma/cd:manikchak,Manikchak; Maldaha
ocd-division/country:in/state:wb/district:ma/cd:mothabari,Mothabari; Maldaha
ocd-division/country:in/state:wb/district:ma/cd:ratua,Ratua; Maldaha
ocd-division/country:in/state:wb/district:ma/cd:sujapur,Sujapur; Maldaha
ocd-division/country:in/state:wb/district:mu/cd:baharampur,Baharampur; Murshidabad
ocd-division/country:in/state:wb/district:mu/cd:beldanga,Beldanga; Murshidabad
ocd-division/country:in/state:wb/district:mu/cd:bhagawangola,Bhagawangola; Murshidabad
ocd-division/country:in/state:wb/district:mu/cd:bharatpur,Bharatpur; Murshidabad
ocd-division/country:in/state:wb/district:mu/cd:burwan,Burwan (Sc); Murshidabad
