id,name,ordnance_id
ocd-division/country:uk/cty:cumbria_county/diw:sedbergh_and_kirkby_lonsdale_ward,Sedbergh and Kirkby Lonsdale Ward,E05003266
ocd-division/country:uk/cty:cumbria_county/diw:whinfell_ward,Whinfell Ward,E05003275
ocd-division/country:uk/cty:cumbria_county/diw:mid_furness_ward,Mid Furness Ward,E05003264
ocd-division/country:uk/cty:cumbria_county/diw:hawkshead_ward,Hawkshead Ward,E05003245
ocd-division/country:uk/cty:cumbria_county/diw:coniston_and_crake_valley_ward,Coniston and Crake Valley Ward,E05003241
ocd-division/country:uk/cty:cumbria_county/diw:ambleside_and_grasmere_ward,Ambleside and Grasmere Ward,E05003235
ocd-division/country:uk/cty:cumbria_county/diw:holker_ward,Holker Ward,E05003246
ocd-division/country:uk/cty:cumbria_county/diw:cartmel_and_grange_west_ward,Cartmel and Grange West Ward,E05003240
ocd-division/country:uk/cty:cumbria_county/diw:burton_and_holme_ward,Burton and Holme Ward,E05003239
ocd-division/country:uk/cty:cumbria_county/diw:staveley-in-cartmel_ward,Staveley-in-Cartmel Ward,E05003267
ocd-division/country:uk/cty:cumbria_county/diw:lyth_valley_ward,Lyth Valley Ward,E05003263
ocd-division/country:uk/cty:cumbria_county/diw:windermere_applethwaite_and_troutbeck_ward,Windermere Applethwaite and Troutbeck Ward,E05003276
ocd-division/country:uk/cty:cumbria_county/diw:low_furness_ward,Low Furness Ward,E05003262
ocd-division/country:uk/cty:cumbria_county/diw:windermere_bowness_south_ward,Windermere Bowness South Ward,E05003278
ocd-division/country:uk/cty:cumbria_county/diw:arnside_and_beetham_ward,Arnside and Beetham Ward,E05003236
ocd-division/country:uk/cty:cumbria_county/diw:levens_ward,Levens Ward,E05003261
ocd-division/country:uk/cty:cumbria_county/diw:crooklands_ward,Crooklands Ward,E05003242
ocd-division/country:uk/cty:cumbria_county/diw:burneside_ward,Burneside Ward,E05003238
ocd-division/country:uk/cty:cumbria_county/diw:ulverston_east_ward,Ulverston East Ward,E05003270
ocd-division/country:uk/cty:cumbria_county/diw:grange_south_ward,Grange South Ward,E05003244
ocd-division/country:uk/cty:cumbria_county/diw:grange_north_ward,Grange North Ward,E05003243
ocd-division/country:uk/cty:cumbria_county/diw:milnthorpe_ward,Milnthorpe Ward,E05003265
ocd-division/country:uk/cty:cumbria_county/diw:kendal_oxenholme_and_natland_ward,Kendal Oxenholme and Natland Ward,E05003255
ocd-division/country:uk/cty:cumbria_county/diw:kendal_mintsfeet_ward,Kendal Mintsfeet Ward,E05003253
ocd-division/country:uk/cty:cumbria_county/diw:ulverston_west_ward,Ulverston West Ward,E05003274
ocd-division/country:uk/cty:cumbria_county/diw:ulverston_south_ward,Ulverston South Ward,E05003272
ocd-division/country:uk/cty:cumbria_county/diw:ulverston_central_ward,Ulverston Central Ward,E05003269
ocd-division/country:uk/cty:cumbria_county/diw:ulverston_north_ward,Ulverston North Ward,E05003271
ocd-division/country:uk/cty:cumbria_county/diw:kendal_heron_hill_ward,Kendal Heron Hill Ward,E05003250
ocd-division/country:uk/cty:cumbria_county/diw:windermere_bowness_north_ward,Windermere Bowness North Ward,E05003277
ocd-division/country:uk/cty:cumbria_county/diw:windermere_town_ward,Windermere Town Ward,E05003279
ocd-division/country:uk/cty:cumbria_county/diw:kendal_nether_ward,Kendal Nether Ward,E05003254
ocd-division/country:uk/cty:cumbria_county/diw:kendal_fell_ward,Kendal Fell Ward,E05003249
ocd-division/country:uk/cty:cumbria_county/diw:kendal_castle_ward,Kendal Castle Ward,E05003247
ocd-division/country:uk/cty:cumbria_county/diw:kendal_far_cross_ward,Kendal Far Cross Ward,E05003248
ocd-division/country:uk/cty:cumbria_county/diw:ulverston_town_ward,Ulverston Town Ward,E05003273
ocd-division/country:uk/cty:cumbria_county/diw:kendal_stonecross_ward,Kendal Stonecross Ward,E05003258
ocd-division/country:uk/cty:cumbria_county/diw:kendal_highgate_ward,Kendal Highgate Ward,E05003251
ocd-division/country:uk/cty:cumbria_county/diw:kendal_romney_ward,Kendal Romney Ward,E05003257
ocd-division/country:uk/cty:cumbria_county/diw:kendal_parks_ward,Kendal Parks Ward,E05003256
ocd-division/country:uk/cty:cumbria_county/diw:kendal_underley_ward,Kendal Underley Ward,E05003260
ocd-division/country:uk/cty:cumbria_county/diw:kendal_strickland_ward,Kendal Strickland Ward,E05003259
ocd-division/country:uk/cty:cumbria_county/diw:kendal_kirkland_ward,Kendal Kirkland Ward,E05003252
ocd-division/country:uk/cty:cumbria_county/diw:derwent_valley_ward,Derwent Valley Ward,E05003122
ocd-division/country:uk/cty:cumbria_county/diw:boltons_ward,Boltons Ward,E05003116
ocd-division/country:uk/cty:cumbria_county/diw:crummock_ward,Crummock Ward,E05003120
ocd-division/country:uk/cty:cumbria_county/diw:keswick_ward,Keswick Ward,E05003129
ocd-division/country:uk/cty:cumbria_county/diw:wharrels_ward,Wharrels Ward,E05003143
ocd-division/country:uk/cty:cumbria_county/diw:solway_ward,Solway Ward,E05003138
ocd-division/country:uk/cty:cumbria_county/diw:holme_ward,Holme Ward,E05003128
ocd-division/country:uk/cty:cumbria_county/diw:warnell_ward,Warnell Ward,E05003141
ocd-division/country:uk/cty:cumbria_county/diw:waver_ward,Waver Ward,E05003142
ocd-division/country:uk/cty:cumbria_county/diw:wampool_ward,Wampool Ward,E05003140
ocd-division/country:uk/cty:cumbria_county/diw:marsh_ward,Marsh Ward,E05003130
ocd-division/country:uk/cty:cumbria_county/diw:seaton_ward,Seaton Ward,E05003136
ocd-division/country:uk/cty:cumbria_county/diw:ellen_ward,Ellen Ward,E05003123
ocd-division/country:uk/cty:cumbria_county/diw:dalton_ward,Dalton Ward,E05003121
ocd-division/country:uk/cty:cumbria_county/diw:broughton_st_bridgets_ward,Broughton St. Bridget's Ward,E05003117
ocd-division/country:uk/cty:cumbria_county/diw:aspatria_ward,Aspatria Ward,E05003115
ocd-division/country:uk/cty:cumbria_county/diw:silloth_ward,Silloth Ward,E05003137
ocd-division/country:uk/cty:cumbria_county/diw:harrington_ward,Harrington Ward,E05003127
ocd-division/country:uk/cty:cumbria_county/diw:st_johns_ward,St. John's Ward,E05003134
ocd-division/country:uk/cty:cumbria_county/diw:st_michaels_ward,St. Michael's Ward,E05003135
ocd-division/country:uk/cty:cumbria_county/diw:clifton_ward,Clifton Ward,E05003119
ocd-division/country:uk/cty:cumbria_county/diw:flimby_ward,Flimby Ward,E05003126
ocd-division/country:uk/cty:cumbria_county/diw:ewanrigg_ward,Ewanrigg Ward,E05003125
ocd-division/country:uk/cty:cumbria_county/diw:netherhall_ward,Netherhall Ward,E05003133
ocd-division/country:uk/cty:cumbria_county/diw:all_saints_ward,All Saints Ward,E05003114
ocd-division/country:uk/cty:cumbria_county/diw:moss_bay_ward,Moss Bay Ward,E05003132
ocd-division/country:uk/cty:cumbria_county/diw:moorclose_ward,Moorclose Ward,E05003131
ocd-division/country:uk/cty:cumbria_county/diw:stainburn_ward,Stainburn Ward,E05003139
ocd-division/country:uk/cty:cumbria_county/diw:ellenborough_ward,Ellenborough Ward,E05003124
ocd-division/country:uk/cty:cumbria_county/diw:christchurch_ward,Christchurch Ward,E05003118
ocd-division/country:uk/cty:cumbria_county/diw:wigton_ward,Wigton Ward,E05003144
ocd-division/country:uk/cty:cumbria_county/diw:brough_ward,Brough Ward,E05003209
ocd-division/country:uk/cty:cumbria_county/diw:ullswater_ward,Ullswater Ward,E05003233
ocd-division/country:uk/cty:cumbria_county/diw:crosby_ravensworth_ward,Crosby Ravensworth Ward,E05003210
ocd-division/country:uk/cty:cumbria_county/diw:orton_with_tebay_ward,Orton with Tebay Ward,E05003223
ocd-division/country:uk/cty:cumbria_county/diw:shap_ward,Shap Ward,E05003231
ocd-division/country:uk/cty:cumbria_county/diw:ravenstonedale_ward,Ravenstonedale Ward,E05003230
ocd-division/country:uk/cty:cumbria_county/diw:kirkby_stephen_ward,Kirkby Stephen Ward,E05003216
ocd-division/country:uk/cty:cumbria_county/diw:askham_ward,Askham Ward,E05003208
ocd-division/country:uk/cty:cumbria_county/diw:greystoke_ward,Greystoke Ward,E05003213
ocd-division/country:uk/cty:cumbria_county/diw:dacre_ward,Dacre Ward,E05003211
ocd-division/country:uk/cty:cumbria_county/diw:kirkby_thore_ward,Kirkby Thore Ward,E05003217
ocd-division/country:uk/cty:cumbria_county/diw:skelton_ward,Skelton Ward,E05003232
ocd-division/country:uk/cty:cumbria_county/diw:hesket_ward,Hesket Ward,E05003215
ocd-division/country:uk/cty:cumbria_county/diw:langwathby_ward,Langwathby Ward,E05003219
ocd-division/country:uk/cty:cumbria_county/diw:hartside_ward,Hartside Ward,E05003214
ocd-division/country:uk/cty:cumbria_county/diw:kirkoswald_ward,Kirkoswald Ward,E05003218
ocd-division/country:uk/cty:cumbria_county/diw:warcop_ward,Warcop Ward,E05003234
ocd-division/country:uk/cty:cumbria_county/diw:long_marton_ward,Long Marton Ward,E05003221
ocd-division/country:uk/cty:cumbria_county/diw:alston_moor_ward,Alston Moor Ward,E05003205
ocd-division/country:uk/cty:cumbria_county/diw:eamont_ward,Eamont Ward,E05003212
ocd-division/country:uk/cty:cumbria_county/diw:penrith_north_ward,Penrith North Ward,E05003226
ocd-division/country:uk/cty:cumbria_county/diw:morland_ward,Morland Ward,E05003222
ocd-division/country:uk/cty:cumbria_county/diw:lazonby_ward,Lazonby Ward,E05003220
ocd-division/country:uk/cty:cumbria_county/diw:appleby_appleby_ward,Appleby (Appleby) Ward,E05003206
ocd-division/country:uk/cty:cumbria_county/diw:appleby_bongate_ward,Appleby (Bongate) Ward,E05003207
ocd-division/country:uk/cty:cumbria_county/diw:penrith_west_ward,Penrith West Ward,E05003229
ocd-division/country:uk/cty:cumbria_county/diw:penrith_south_ward,Penrith South Ward,E05003228
ocd-division/country:uk/cty:cumbria_county/diw:penrith_pategill_ward,Penrith Pategill Ward,E05003227
ocd-division/country:uk/cty:cumbria_county/diw:penrith_east_ward,Penrith East Ward,E05003225
ocd-division/country:uk/cty:cumbria_county/diw:penrith_carleton_ward,Penrith Carleton Ward,E05003224
ocd-division/country:uk/cty:cumbria_county/diw:walney_south_ward,Walney South Ward,E05003157
ocd-division/country:uk/cty:cumbria_county/diw:walney_north_ward,Walney North Ward,E05003156
ocd-division/country:uk/cty:cumbria_county/diw:roosecote_ward,Roosecote Ward,E05003155
ocd-division/country:uk/cty:cumbria_county/diw:dalton_north_ward,Dalton North Ward,E05003147
ocd-division/country:uk/cty:cumbria_county/diw:barrow_island_ward,Barrow Island Ward,E05003145
ocd-division/country:uk/cty:cumbria_county/diw:hindpool_ward,Hindpool Ward,E05003150
ocd-division/country:uk/cty:cumbria_county/diw:ormsgill_ward,Ormsgill Ward,E05003152
ocd-division/country:uk/cty:cumbria_county/diw:hawcoat_ward,Hawcoat Ward,E05003149
ocd-division/country:uk/cty:cumbria_county/diw:dalton_south_ward,Dalton South Ward,E05003148
ocd-division/country:uk/cty:cumbria_county/diw:central_ward,Central Ward,E05003146
ocd-division/country:uk/cty:cumbria_county/diw:parkside_ward,Parkside Ward,E05003153
ocd-division/country:uk/cty:cumbria_county/diw:risedale_ward,Risedale Ward,E05003154
ocd-division/country:uk/cty:cumbria_county/diw:newbarns_ward,Newbarns Ward,E05003151
ocd-division/country:uk/cty:derbyshire_county/diw:hope_valley_ward,Hope Valley Ward,E05010636
ocd-division/country:uk/cty:derbyshire_county/diw:tintwistle_ward,Tintwistle Ward,E05010648
ocd-division/country:uk/cty:derbyshire_county/diw:burbage_ward,Burbage Ward,E05010625
ocd-division/country:uk/cty:derbyshire_county/diw:hayfield_ward,Hayfield Ward,E05010635
ocd-division/country:uk/cty:derbyshire_county/diw:st_johns_ward,St. John's Ward,E05010643
ocd-division/country:uk/cty:derbyshire_county/diw:corbar_ward,Corbar Ward,E05010629
ocd-division/country:uk/cty:derbyshire_county/diw:cote_heath_ward,Cote Heath Ward,E05010630
ocd-division/country:uk/cty:derbyshire_county/diw:limestone_peak_ward,Limestone Peak Ward,E05010638
ocd-division/country:uk/cty:derbyshire_county/diw:whaley_bridge_ward,Whaley Bridge Ward,E05010649
ocd-division/country:uk/cty:derbyshire_county/diw:new_mills_west_ward,New Mills West Ward,E05010640
ocd-division/country:uk/cty:derbyshire_county/diw:blackbrook_ward,Blackbrook Ward,E05010624
ocd-division/country:uk/cty:derbyshire_county/diw:chapel_east_ward,Chapel East Ward,E05010627
ocd-division/country:uk/cty:derbyshire_county/diw:new_mills_east_ward,New Mills East Ward,E05010639
ocd-division/country:uk/cty:derbyshire_county/diw:sett_ward,Sett Ward,E05010644
ocd-division/country:uk/cty:derbyshire_county/diw:temple_ward,Temple Ward,E05010647
ocd-division/country:uk/cty:derbyshire_county/diw:stone_bench_ward,Stone Bench Ward,E05010646
ocd-division/country:uk/cty:derbyshire_county/diw:barms_ward,Barms Ward,E05010623
ocd-division/country:uk/cty:derbyshire_county/diw:chapel_west_ward,Chapel West Ward,E05010628
ocd-division/country:uk/cty:derbyshire_county/diw:simmondley_ward,Simmondley Ward,E05010645
ocd-division/country:uk/cty:derbyshire_county/diw:old_glossop_ward,Old Glossop Ward,E05010641
ocd-division/country:uk/cty:derbyshire_county/diw:dinting_ward,Dinting Ward,E05010631
ocd-division/country:uk/cty:derbyshire_county/diw:buxton_central_ward,Buxton Central Ward,E05010626
ocd-division/country:uk/cty:derbyshire_county/diw:gamesley_ward,Gamesley Ward,E05010632
ocd-division/country:uk/cty:derbyshire_county/diw:hadfield_south_ward,Hadfield South Ward,E05010634
ocd-division/country:uk/cty:derbyshire_county/diw:hadfield_north_ward,Hadfield North Ward,E05010633
ocd-division/country:uk/cty:derbyshire_county/diw:howard_town_ward,Howard Town Ward,E05010637
ocd-division/country:uk/cty:derbyshire_county/diw:whitfield_ward,Whitfield Ward,E05010650
ocd-division/country:uk/cty:derbyshire_county/diw:padfield_ward,Padfield Ward,E05010642
ocd-division/country:uk/cty:derbyshire_county/diw:hilton_ward,Hilton Ward,E05008813
ocd-division/country:uk/cty:derbyshire_county/diw:seales_ward,Seales Ward,E05008819
ocd-division/country:uk/cty:derbyshire_county/diw:repton_ward,Repton Ward,E05008818
ocd-division/country:uk/cty:derbyshire_county/diw:aston_ward,Aston Ward,E05008809
ocd-division/country:uk/cty:derbyshire_county/diw:etwall_ward,Etwall Ward,E05008811
ocd-division/country:uk/cty:derbyshire_county/diw:linton_ward,Linton Ward,E05008814
ocd-division/country:uk/cty:derbyshire_county/diw:woodville_ward,Woodville Ward,E05008823
ocd-division/country:uk/cty:derbyshire_county/diw:willington_and_findern_ward,Willington and Findern Ward,E05008822
ocd-division/country:uk/cty:derbyshire_county/diw:stenson_ward,Stenson Ward,E05008820
ocd-division/country:uk/cty:derbyshire_county/diw:melbourne_ward,Melbourne Ward,E05008815
ocd-division/country:uk/cty:derbyshire_county/diw:newhall_and_stanton_ward,Newhall and Stanton Ward,E05008817
ocd-division/country:uk/cty:derbyshire_county/diw:church_gresley_ward,Church Gresley Ward,E05008810
ocd-division/country:uk/cty:derbyshire_county/diw:swadlincote_ward,Swadlincote Ward,E05008821
ocd-division/country:uk/cty:derbyshire_county/diw:midway_ward,Midway Ward,E05008816
ocd-division/country:uk/cty:derbyshire_county/diw:hatton_ward,Hatton Ward,E05008812
ocd-division/country:uk/cty:derbyshire_county/diw:draycott_risley_ward,Draycott & Risley Ward,E05010609
ocd-division/country:uk/cty:derbyshire_county/diw:breaston_ward,Breaston Ward,E05010605
ocd-division/country:uk/cty:derbyshire_county/diw:ockbrook_borrowash_ward,Ockbrook & Borrowash Ward,E05010617
ocd-division/country:uk/cty:derbyshire_county/diw:little_eaton_stanley_ward,Little Eaton & Stanley Ward,E05010613
ocd-division/country:uk/cty:derbyshire_county/diw:west_hallam_dale_abbey_ward,West Hallam & Dale Abbey Ward,E05010621
ocd-division/country:uk/cty:derbyshire_county/diw:kirk_hallam_stanton-by-dale_ward,Kirk Hallam & Stanton-by-Dale Ward,E05010611
ocd-division/country:uk/cty:derbyshire_county/diw:sawley_ward,Sawley Ward,E05010619
ocd-division/country:uk/cty:derbyshire_county/diw:wilsthorpe_ward,Wilsthorpe Ward,E05010622
ocd-division/country:uk/cty:derbyshire_county/diw:long_eaton_central_ward,Long Eaton Central Ward,E05010615
ocd-division/country:uk/cty:derbyshire_county/diw:nottingham_road_ward,Nottingham Road Ward,E05010616
ocd-division/country:uk/cty:derbyshire_county/diw:derby_road_west_ward,Derby Road West Ward,E05010608
ocd-division/country:uk/cty:derbyshire_county/diw:sandiacre_ward,Sandiacre Ward,E05010618
ocd-division/country:uk/cty:derbyshire_county/diw:derby_road_east_ward,Derby Road East Ward,E05010607
ocd-division/country:uk/cty:derbyshire_county/diw:little_hallam_ward,Little Hallam Ward,E05010614
ocd-division/country:uk/cty:derbyshire_county/diw:hallam_fields_ward,Hallam Fields Ward,E05010610
ocd-division/country:uk/cty:derbyshire_county/diw:larklands_ward,Larklands Ward,E05010612
ocd-division/country:uk/cty:derbyshire_county/diw:shipley_view_ward,Shipley View Ward,E05010620
ocd-division/country:uk/cty:derbyshire_county/diw:cotmanhay_ward,Cotmanhay Ward,E05010606
ocd-division/country:uk/cty:derbyshire_county/diw:awsworth_road_ward,Awsworth Road Ward,E05010604
ocd-division/country:uk/cty:derbyshire_county/diw:ashover_ward,Ashover Ward,E05003417
ocd-division/country:uk/cty:derbyshire_county/diw:shirland_ward,Shirland Ward,E05003437
ocd-division/country:uk/cty:derbyshire_county/diw:pilsley_and_morton_ward,Pilsley and Morton Ward,E05003434
ocd-division/country:uk/cty:derbyshire_county/diw:brampton_and_walton_ward,Brampton and Walton Ward,E05003419
ocd-division/country:uk/cty:derbyshire_county/diw:barlow_and_holmesfield_ward,Barlow and Holmesfield Ward,E05003418
ocd-division/country:uk/cty:derbyshire_county/diw:sutton_ward,Sutton Ward,E05003438
ocd-division/country:uk/cty:derbyshire_county/diw:unstone_ward,Unstone Ward,E05003440
ocd-division/country:uk/cty:derbyshire_county/diw:ridgeway_and_marsh_lane_ward,Ridgeway and Marsh Lane Ward,E05003436
