id,name,ordnance_id,sameAs
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:wrawby,Wrawby,E04000589,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:elsham,Elsham,E04000554,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:roxby_cum_risby,Roxby cum Risby,E04000575,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:winterton,Winterton,E04000586,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:bonby,Bonby,E04000542,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:saxby_all_saints,Saxby All Saints,E04000576,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:worlaby,Worlaby,E04000588,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:horkstow,Horkstow,E04000563,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:south_ferriby,South Ferriby,E04000578,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:wootton,Wootton,E04000587,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:thornton_curtis,Thornton Curtis,E04000580,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:ulceby,Ulceby,E04000581,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:north_killingholme,North Killingholme,E04000572,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:east_halton,East Halton,E04000552,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:winteringham,Winteringham,E04000585,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:barrow_upon_humber,Barrow upon Humber,E04000539,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:goxhill,Goxhill,E04000558,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:east_butterwick,East Butterwick,E04000551,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:burringham,Burringham,E04000546,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:ashby_parkland,Ashby Parkland,E04000591,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:bottesford,Bottesford,E04000543,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:brigg,Brigg,E04000544,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:barnetby_le_wold,Barnetby Le Wold,E04000538,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:keadby_with_althorpe,Keadby with Althorpe,E04000564,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:gunness,Gunness,E04000559,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:burton_upon_stather,Burton upon Stather,E04000547,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:whitton,Whitton,E04000584,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:melton_ross,Melton Ross,E04000569,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:kirmington,Kirmington,E04000565,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:croxton,Croxton,E04000550,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:new_holland,New Holland,E04000571,
ocd-division/country:uk/uta:north_somerset/cpc:bleadon,Bleadon,E04012101,
ocd-division/country:uk/uta:north_somerset/cpc:winscombe_and_sandford,Winscombe and Sandford,E04001032,
ocd-division/country:uk/uta:north_somerset/cpc:dundry,Dundry,E04001013,
ocd-division/country:uk/uta:north_somerset/cpc:yatton,Yatton,E04001035,
ocd-division/country:uk/uta:north_somerset/cpc:loxton,Loxton,E04001022,
ocd-division/country:uk/uta:north_somerset/cpc:hutton,Hutton,E04012102,
ocd-division/country:uk/uta:north_somerset/cpc:banwell,Banwell,E04012100,
ocd-division/country:uk/uta:north_somerset/cpc:puxton,Puxton,E04001026,
ocd-division/country:uk/uta:north_somerset/cpc:churchill,Churchill,E04001008,
ocd-division/country:uk/uta:north_somerset/cpc:congresbury,Congresbury,E04001012,
ocd-division/country:uk/uta:north_somerset/cpc:wrington,Wrington,E04012107,
ocd-division/country:uk/uta:north_somerset/cpc:butcombe,Butcombe,E04001007,
ocd-division/country:uk/uta:north_somerset/cpc:winford,Winford,E04012106,
ocd-division/country:uk/uta:north_somerset/cpc:kewstoke,Kewstoke,E04001018,
ocd-division/country:uk/uta:north_somerset/cpc:wick_st_lawrence,Wick St. Lawrence,E04012105,
ocd-division/country:uk/uta:north_somerset/cpc:kingston_seymour,Kingston Seymour,E04001019,
ocd-division/country:uk/uta:north_somerset/cpc:brockley,Brockley,E04001005,
ocd-division/country:uk/uta:north_somerset/cpc:clevedon,Clevedon,E04001011,
ocd-division/country:uk/uta:north_somerset/cpc:kenn,Kenn,E04001017,
ocd-division/country:uk/uta:north_somerset/cpc:nailsea,Nailsea,E04012095,
ocd-division/country:uk/uta:north_somerset/cpc:weston-in-gordano,Weston-in-Gordano,E04001029,
ocd-division/country:uk/uta:north_somerset/cpc:tickenham,Tickenham,E04001027,
ocd-division/country:uk/uta:north_somerset/cpc:clapton-in-gordano,Clapton-in-Gordano,E04001009,
ocd-division/country:uk/uta:north_somerset/cpc:backwell,Backwell,E04012099,
ocd-division/country:uk/uta:north_somerset/cpc:barrow_gurney,Barrow Gurney,E04001002,
ocd-division/country:uk/uta:north_somerset/cpc:wraxall_and_failand,Wraxall and Failand,E04012098,
ocd-division/country:uk/uta:north_somerset/cpc:long_ashton,Long Ashton,E04012094,
ocd-division/country:uk/uta:north_somerset/cpc:portishead,Portishead,E04012097,
ocd-division/country:uk/uta:north_somerset/cpc:portbury,Portbury,E04012096,
ocd-division/country:uk/uta:north_somerset/cpc:pill_and_easton-in-gordano,Pill and Easton-in-Gordano,E04001014,
ocd-division/country:uk/uta:north_somerset/cpc:abbots_leigh,Abbots Leigh,E04000999,
ocd-division/country:uk/uta:north_somerset/cpc:locking,Locking,E04012103,
ocd-division/country:uk/uta:north_somerset/cpc:burrington,Burrington,E04001006,
ocd-division/country:uk/uta:north_somerset/cpc:blagdon,Blagdon,E04001003,
ocd-division/country:uk/uta:north_somerset/cpc:cleeve,Cleeve,E04001010,
ocd-division/country:uk/uta:north_somerset/cpc:walton-in-gordano,Walton-in-Gordano,E04001028,
ocd-division/country:uk/uta:north_somerset/cpc:flax_bourton,Flax Bourton,E04012093,
ocd-division/country:uk/uta:north_somerset/cpc:st_georges,St. Georges,E04001037,
ocd-division/country:uk/uta:pen-y-bont_ar_ogwr_-_bridgend/cpc:porthcawl_community,Porthcawl Community,W04000645,
ocd-division/country:uk/uta:pen-y-bont_ar_ogwr_-_bridgend/cpc:cornelly_community,Cornelly Community,W04000648,
ocd-division/country:uk/uta:pen-y-bont_ar_ogwr_-_bridgend/cpc:merthyr_mawr_community,Merthyr Mawr Community,W04000885,
ocd-division/country:uk/uta:pen-y-bont_ar_ogwr_-_bridgend/cpc:laleston_community,Laleston Community,W04000637,
ocd-division/country:uk/uta:pen-y-bont_ar_ogwr_-_bridgend/cpc:bridgend_community,Bridgend Community,W04000883,
ocd-division/country:uk/uta:pen-y-bont_ar_ogwr_-_bridgend/cpc:coychurch_lower_community,Coychurch Lower Community,W04000884,
ocd-division/country:uk/uta:pen-y-bont_ar_ogwr_-_bridgend/cpc:coity_higher_community,Coity Higher Community,W04000633,
ocd-division/country:uk/uta:pen-y-bont_ar_ogwr_-_bridgend/cpc:pencoed_community,Pencoed Community,W04000644,
ocd-division/country:uk/uta:pen-y-bont_ar_ogwr_-_bridgend/cpc:coychurch_higher_community,Coychurch Higher Community,W04000634,
ocd-division/country:uk/uta:pen-y-bont_ar_ogwr_-_bridgend/cpc:garw_valley_community,Garw Valley Community,W04000636,
ocd-division/country:uk/uta:pen-y-bont_ar_ogwr_-_bridgend/cpc:ogmore_valley_community,Ogmore Valley Community,W04000643,
ocd-division/country:uk/uta:pen-y-bont_ar_ogwr_-_bridgend/cpc:llangynwyd_lower_community,Llangynwyd Lower Community,W04000638,
ocd-division/country:uk/uta:pen-y-bont_ar_ogwr_-_bridgend/cpc:st_brides_minor_community,St. Bride's Minor Community,W04000646,
ocd-division/country:uk/uta:pen-y-bont_ar_ogwr_-_bridgend/cpc:llangynwyd_middle_community,Llangynwyd Middle Community,W04000639,
ocd-division/country:uk/uta:pen-y-bont_ar_ogwr_-_bridgend/cpc:maesteg_community,Maesteg Community,W04000640,
ocd-division/country:uk/uta:pen-y-bont_ar_ogwr_-_bridgend/cpc:pyle_community,Pyle Community,W04000649,
ocd-division/country:uk/uta:pen-y-bont_ar_ogwr_-_bridgend/cpc:cefn_cribwr_community,Cefn Cribwr Community,W04000632,
ocd-division/country:uk/uta:pen-y-bont_ar_ogwr_-_bridgend/cpc:newcastle_higher_community,Newcastle Higher Community,W04000642,
ocd-division/country:uk/uta:pen-y-bont_ar_ogwr_-_bridgend/cpc:ynysawdre_community,Ynysawdre Community,W04000647,
ocd-division/country:uk/uta:pen-y-bont_ar_ogwr_-_bridgend/cpc:brackla_community,Brackla Community,W04000882,
ocd-division/country:uk/uta:powys_-_powys/cpc:maescar_community,Maescar Community,W04000327,
ocd-division/country:uk/uta:powys_-_powys/cpc:llywel_community,Llywel Community,W04000325,
ocd-division/country:uk/uta:powys_-_powys/cpc:trallong_community,Trallong Community,W04000347,
ocd-division/country:uk/uta:powys_-_powys/cpc:llangamarch_community,Llangamarch Community,W04000306,
ocd-division/country:uk/uta:powys_-_powys/cpc:llanwrtyd_wells_community,Llanwrtyd Wells Community,W04000323,
ocd-division/country:uk/uta:powys_-_powys/cpc:treflys_community,Treflys Community,W04000349,
ocd-division/country:uk/uta:powys_-_powys/cpc:llanwrthwl_community,Llanwrthwl Community,W04000322,
ocd-division/country:uk/uta:powys_-_powys/cpc:llansilin_community,Llansilin Community,W04000320,
ocd-division/country:uk/uta:powys_-_powys/cpc:llanfrynach_community,Llanfrynach Community,W04000304,
ocd-division/country:uk/uta:powys_-_powys/cpc:talybont-on-usk_community,Talybont-on-Usk Community,W04000880,
ocd-division/country:uk/uta:powys_-_powys/cpc:the_vale_of_grwyney_community,The Vale of Grwyney Community,W04000346,
ocd-division/country:uk/uta:powys_-_powys/cpc:honddu_isaf_community,Honddu Isaf Community,W04000282,
ocd-division/country:uk/uta:powys_-_powys/cpc:merthyr_cynog_community,Merthyr Cynog Community,W04000330,
ocd-division/country:uk/uta:powys_-_powys/cpc:erwood_community,Erwood Community,W04000271,
ocd-division/country:uk/uta:powys_-_powys/cpc:felin-fach_community,Felin-Fach Community,W04000272,
ocd-division/country:uk/uta:powys_-_powys/cpc:llanigon_community,Llanigon Community,W04000317,
ocd-division/country:uk/uta:powys_-_powys/cpc:painscastle_community,Painscastle Community,W04000337,
ocd-division/country:uk/uta:powys_-_powys/cpc:glascwm_community,Glascwm Community,W04000277,
ocd-division/country:uk/uta:powys_-_powys/cpc:gladestry_community,Gladestry Community,W04000274,
ocd-division/country:uk/uta:powys_-_powys/cpc:rhayader_community,Rhayader Community,W04000341,
ocd-division/country:uk/uta:powys_-_powys/cpc:st_harmon_community,St. Harmon Community,W04000342,
ocd-division/country:uk/uta:powys_-_powys/cpc:llangurig_community,Llangurig Community,W04000311,
ocd-division/country:uk/uta:powys_-_powys/cpc:llanidloes_without_community,Llanidloes Without Community,W04000316,
ocd-division/country:uk/uta:powys_-_powys/cpc:trefeglwys_community,Trefeglwys Community,W04000348,
ocd-division/country:uk/uta:powys_-_powys/cpc:cadfarch_community,Cadfarch Community,W04000258,
ocd-division/country:uk/uta:powys_-_powys/cpc:carno_community,Carno Community,W04000260,
ocd-division/country:uk/uta:powys_-_powys/cpc:glantwymyn_community,Glantwymyn Community,W04000275,
ocd-division/country:uk/uta:powys_-_powys/cpc:llanbrynmair_community,Llanbrynmair Community,W04000289,
ocd-division/country:uk/uta:powys_-_powys/cpc:nantmel_community,Nantmel Community,W04000333,
ocd-division/country:uk/uta:powys_-_powys/cpc:abbey_cwmhir_community,Abbey Cwmhir Community,W04000247,
ocd-division/country:uk/uta:powys_-_powys/cpc:llanbister_community,Llanbister Community,W04000288,
ocd-division/country:uk/uta:powys_-_powys/cpc:llandinam_community,Llandinam Community,W04000292,
ocd-division/country:uk/uta:powys_-_powys/cpc:beguildy_community,Beguildy Community,W04000252,
ocd-division/country:uk/uta:powys_-_powys/cpc:kerry_community,Kerry Community,W04000283,
ocd-division/country:uk/uta:powys_-_powys/cpc:knighton_community,Knighton Community,W04000284,
ocd-division/country:uk/uta:powys_-_powys/cpc:llanerfyl_community,Llanerfyl Community,W04000298,
ocd-division/country:uk/uta:powys_-_powys/cpc:welshpool_community,Welshpool Community,W04000352,
ocd-division/country:uk/uta:powys_-_powys/cpc:banwy_community,Banwy Community,W04000250,
ocd-division/country:uk/uta:powys_-_powys/cpc:llanfair_caereinion_community,Llanfair Caereinion Community,W04000299,
ocd-division/country:uk/uta:powys_-_powys/cpc:llanfihangel_community,Llanfihangel Community,W04000301,
ocd-division/country:uk/uta:powys_-_powys/cpc:llanwddyn_community,Llanwddyn Community,W04000321,
ocd-division/country:uk/uta:powys_-_powys/cpc:meifod_community,Meifod Community,W04000329,
ocd-division/country:uk/uta:powys_-_powys/cpc:ystradgynlais_community,Ystradgynlais Community,W04000356,
ocd-division/country:uk/uta:powys_-_powys/cpc:tawe-uchaf_community,Tawe-Uchaf Community,W04000345,
ocd-division/country:uk/uta:powys_-_powys/cpc:ystradfellte_community,Ystradfellte Community,W04000355,
ocd-division/country:uk/uta:powys_-_powys/cpc:cray_community,Cray Community,W04000266,
ocd-division/country:uk/uta:powys_-_powys/cpc:llanafanfawr_community,Llanafanfawr Community,W04000285,
ocd-division/country:uk/uta:powys_-_powys/cpc:llangynidr_community,Llangynidr Community,W04000879,
ocd-division/country:uk/uta:powys_-_powys/cpc:llangattock_community,Llangattock Community,W04000307,
ocd-division/country:uk/uta:powys_-_powys/cpc:glyn_tarell_community,Glyn Tarell Community,W04000278,
ocd-division/country:uk/uta:powys_-_powys/cpc:llangors_community,Llangors Community,W04000309,
ocd-division/country:uk/uta:powys_-_powys/cpc:brecon_community,Brecon Community,W04000255,
ocd-division/country:uk/uta:powys_-_powys/cpc:yscir_community,Yscir Community,W04000354,
ocd-division/country:uk/uta:powys_-_powys/cpc:llanfihangel_cwmdu_with_bwlch_and_cathedine_community,Llanfihangel Cwmdu with Bwlch and Cathedine Community,W04000302,
ocd-division/country:uk/uta:powys_-_powys/cpc:talgarth_community,Talgarth Community,W04000343,
ocd-division/country:uk/uta:powys_-_powys/cpc:bronllys_community,Bronllys Community,W04000256,
ocd-division/country:uk/uta:powys_-_powys/cpc:duhonw_community,Duhonw Community,W04000269,
ocd-division/country:uk/uta:powys_-_powys/cpc:cilmery_community,Cilmery Community,W04000264,
ocd-division/country:uk/uta:powys_-_powys/cpc:llanelwedd_community,Llanelwedd Community,W04000297,
ocd-division/country:uk/uta:powys_-_powys/cpc:aberedw_community,Aberedw Community,W04000248,
ocd-division/country:uk/uta:powys_-_powys/cpc:gwernyfed_community,Gwernyfed Community,W04000280,
ocd-division/country:uk/uta:powys_-_powys/cpc:glasbury_community,Glasbury Community,W04000276,
ocd-division/country:uk/uta:powys_-_powys/cpc:clyro_community,Clyro Community,W04000265,
ocd-division/country:uk/uta:powys_-_powys/cpc:disserth_and_trecoed_community,Disserth and Trecoed Community,W04000268,
ocd-division/country:uk/uta:powys_-_powys/cpc:llanyre_community,Llanyre Community,W04000324,
ocd-division/country:uk/uta:powys_-_powys/cpc:llandrindod_wells_community,Llandrindod Wells Community,W04000293,
ocd-division/country:uk/uta:powys_-_powys/cpc:penybont_community,Penybont Community,W04000338,
ocd-division/country:uk/uta:powys_-_powys/cpc:llanbadarn_fawr_community,Llanbadarn Fawr Community,W04000286,
ocd-division/country:uk/uta:powys_-_powys/cpc:new_radnor_community,New Radnor Community,W04000334,
ocd-division/country:uk/uta:powys_-_powys/cpc:old_radnor_community,Old Radnor Community,W04000336,
ocd-division/country:uk/uta:powys_-_powys/cpc:presteigne_community,Presteigne Community,W04000340,
ocd-division/country:uk/uta:powys_-_powys/cpc:llanddewi_ystradenny_community,Llanddewi Ystradenny Community,W04000291,
ocd-division/country:uk/uta:powys_-_powys/cpc:llanbadarn_fynydd_community,Llanbadarn Fynydd Community,W04000287,
ocd-division/country:uk/uta:powys_-_powys/cpc:llanfihangel_rhydithon_community,Llanfihangel Rhydithon Community,W04000303,
ocd-division/country:uk/uta:powys_-_powys/cpc:llangunllo_community,Llangunllo Community,W04000310,
ocd-division/country:uk/uta:powys_-_powys/cpc:whitton_community,Whitton Community,W04000353,
ocd-division/country:uk/uta:powys_-_powys/cpc:mochdre_community,Mochdre Community,W04000331,
ocd-division/country:uk/uta:powys_-_powys/cpc:caersws_community,Caersws Community,W04000259,
ocd-division/country:uk/uta:powys_-_powys/cpc:aberhafesp_community,Aberhafesp Community,W04000249,
ocd-division/country:uk/uta:powys_-_powys/cpc:newtown_and_llanllwchaiarn_community,Newtown and Llanllwchaiarn Community,W04000335,
ocd-division/country:uk/uta:powys_-_powys/cpc:tregynon_community,Tregynon Community,W04000350,
ocd-division/country:uk/uta:powys_-_powys/cpc:bettws_community,Bettws Community,W04000254,
ocd-division/country:uk/uta:powys_-_powys/cpc:llandyssil_community,Llandyssil Community,W04000296,
ocd-division/country:uk/uta:powys_-_powys/cpc:churchstoke_community,Churchstoke Community,W04000263,
ocd-division/country:uk/uta:powys_-_powys/cpc:montgomery_community,Montgomery Community,W04000332,
ocd-division/country:uk/uta:powys_-_powys/cpc:dwyriw_community,Dwyriw Community,W04000270,
ocd-division/country:uk/uta:powys_-_powys/cpc:manafon_community,Manafon Community,W04000328,
ocd-division/country:uk/uta:powys_-_powys/cpc:llangyniew_community,Llangyniew Community,W04000313,
ocd-division/country:uk/uta:powys_-_powys/cpc:berriew_community,Berriew Community,W04000253,
ocd-division/country:uk/uta:powys_-_powys/cpc:forden_with_leighton_and_trelystan_community,Forden with Leighton and Trelystan Community,W04000273,
ocd-division/country:uk/uta:powys_-_powys/cpc:castle_caereinion_community,Castle Caereinion Community,W04000262,
ocd-division/country:uk/uta:powys_-_powys/cpc:guilsfield_community,Guilsfield Community,W04000279,
ocd-division/country:uk/uta:powys_-_powys/cpc:trewern_community,Trewern Community,W04000351,
ocd-division/country:uk/uta:powys_-_powys/cpc:llanfyllin_community,Llanfyllin Community,W04000305,
ocd-division/country:uk/uta:powys_-_powys/cpc:llangynog_community,Llangynog Community,W04000314,
ocd-division/country:uk/uta:powys_-_powys/cpc:pen-y-bont-fawr_community,Pen-y-bont-Fawr Community,W04000339,
ocd-division/country:uk/uta:powys_-_powys/cpc:llanrhaeadr-ym-mochnant_community,Llanrhaeadr-ym-Mochnant Community,W04000318,
ocd-division/country:uk/uta:powys_-_powys/cpc:llanfechain_community,Llanfechain Community,W04000300,
ocd-division/country:uk/uta:powys_-_powys/cpc:llandrinio_community,Llandrinio Community,W04000294,
ocd-division/country:uk/uta:powys_-_powys/cpc:llansantffraid_community,Llansantffraid Community,W04000319,
