id,name,sameAs,sameAsNote,validThrough,validFrom
ocd-division/country:in/state:mn/district:iw/cd:wangoi,Wangoi,,,,
ocd-division/country:in/state:mn/district:se,Senapati,,,,
ocd-division/country:in/state:mn/district:se/cd:kangpokpi,Kangpokpi (Gen),,,,
ocd-division/country:in/state:mn/district:se/cd:karong,Karong (St),,,,
ocd-division/country:in/state:mn/district:se/cd:mao,Mao (St),,,,
ocd-division/country:in/state:mn/district:se/cd:saikul,Saikul (St),,,,
ocd-division/country:in/state:mn/district:se/cd:saitu,Saitu (St),,,,
ocd-division/country:in/state:mn/district:se/cd:tadubi,Tadubi (St),,,,
ocd-division/country:in/state:mn/district:ta,Tamenglong,,,,
ocd-division/country:in/state:mn/district:ta/cd:nungba,Nungba (St),,,,
ocd-division/country:in/state:mn/district:ta/cd:tamei,Tamei (St),,,,
ocd-division/country:in/state:mn/district:ta/cd:tamenglong,Tamenglong (St),,,,
ocd-division/country:in/state:mn/district:th,Thoubal,,,,
ocd-division/country:in/state:mn/district:th/cd:heirok,Heirok,,,,
ocd-division/country:in/state:mn/district:th/cd:hiyanglam,Hiyanglam,,,,
ocd-division/country:in/state:mn/district:th/cd:kakching,Kakching,,,,
ocd-division/country:in/state:mn/district:th/cd:khangabok,Khangabok,,,,
ocd-division/country:in/state:mn/district:th/cd:lilong,Lilong,,,,
ocd-division/country:in/state:mn/district:th/cd:sugnu,Sugnu,,,,
ocd-division/country:in/state:mn/district:th/cd:thoubal,Thoubal,,,,
ocd-division/country:in/state:mn/district:th/cd:wabgai,Wabgai,,,,
ocd-division/country:in/state:mn/district:th/cd:wangjing_tentha,Wangjing Tentha,,,,
ocd-division/country:in/state:mn/district:th/cd:wangkhem,Wangkhem,,,,
ocd-division/country:in/state:mn/district:uk,Ukhrul,,,,
ocd-division/country:in/state:mn/district:uk/cd:chingai,Chingai (St),,,,
ocd-division/country:in/state:mn/district:uk/cd:phungyar,Phungyar (St),,,,
ocd-division/country:in/state:mn/district:uk/cd:ukhrul,Ukhrul (St),,,,
ocd-division/country:in/state:mn/lok_sabha:inner_manipur,Manipur Lok Sabha constituency Inner Manipur,ocd-division/country:in/state:mn/cd:inner_manipur,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mn/lok_sabha:outer_manipur,Manipur Lok Sabha constituency Outer Manipur (ST),ocd-division/country:in/state:mn/cd:outer_manipur,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mp,Madhya Pradesh,,,,
ocd-division/country:in/state:mp/cd:balaghat,Madhya Pradesh Lok Sabha constituency Balaghat,,,,
ocd-division/country:in/state:mp/cd:betul,Madhya Pradesh Lok Sabha constituency Betul (ST),,,,
ocd-division/country:in/state:mp/cd:bhind,Madhya Pradesh Lok Sabha constituency Bhind (SC),,,,
ocd-division/country:in/state:mp/cd:bhopal,Madhya Pradesh Lok Sabha constituency Bhopal,,,,
ocd-division/country:in/state:mp/cd:chhindwara,Madhya Pradesh Lok Sabha constituency Chhindwara,,,,
ocd-division/country:in/state:mp/cd:damoh,Madhya Pradesh Lok Sabha constituency Damoh,,,,
ocd-division/country:in/state:mp/cd:dewas,Madhya Pradesh Lok Sabha constituency Dewas (SC),,,,
ocd-division/country:in/state:mp/cd:dhar,Madhya Pradesh Lok Sabha constituency Dhar (ST),,,,
ocd-division/country:in/state:mp/cd:guna,Madhya Pradesh Lok Sabha constituency Guna,,,,
ocd-division/country:in/state:mp/cd:gwalior,Madhya Pradesh Lok Sabha constituency Gwalior,,,,
ocd-division/country:in/state:mp/cd:hoshangabad,Madhya Pradesh Lok Sabha constituency Hoshangabad,,,,
ocd-division/country:in/state:mp/cd:indore,Madhya Pradesh Lok Sabha constituency Indore,,,,
ocd-division/country:in/state:mp/cd:jabalpur,Madhya Pradesh Lok Sabha constituency Jabalpur,,,,
ocd-division/country:in/state:mp/cd:khajuraho,Madhya Pradesh Lok Sabha constituency Khajuraho,,,,
ocd-division/country:in/state:mp/cd:khandwa,Madhya Pradesh Lok Sabha constituency Khandwa,,,,
ocd-division/country:in/state:mp/cd:khargone,Madhya Pradesh Lok Sabha constituency Khargone (ST),,,,
ocd-division/country:in/state:mp/cd:mandla,Madhya Pradesh Lok Sabha constituency Mandla (ST),,,,
ocd-division/country:in/state:mp/cd:mandsaur,Madhya Pradesh Lok Sabha constituency Mandsaur,,,,
ocd-division/country:in/state:mp/cd:morena,Madhya Pradesh Lok Sabha constituency Morena,,,,
ocd-division/country:in/state:mp/cd:rajgarh,Madhya Pradesh Lok Sabha constituency Rajgarh,,,,
ocd-division/country:in/state:mp/cd:ratlam,Madhya Pradesh Lok Sabha constituency Ratlam (ST),,,,
ocd-division/country:in/state:mp/cd:rewa,Madhya Pradesh Lok Sabha constituency Rewa,,,,
ocd-division/country:in/state:mp/cd:sagar,Madhya Pradesh Lok Sabha constituency Sagar,,,,
ocd-division/country:in/state:mp/cd:satna,Madhya Pradesh Lok Sabha constituency Satna,,,,
ocd-division/country:in/state:mp/cd:shahdol,Madhya Pradesh Lok Sabha constituency Shahdol (ST),,,,
ocd-division/country:in/state:mp/cd:sidhi,Madhya Pradesh Lok Sabha constituency Sidhi,,,,
ocd-division/country:in/state:mp/cd:tikamgarh,Madhya Pradesh Lok Sabha constituency Tikamgarh (SC),,,,
ocd-division/country:in/state:mp/cd:ujjain,Madhya Pradesh Lok Sabha constituency Ujjain (SC),,,,
ocd-division/country:in/state:mp/cd:vidisha,Madhya Pradesh Lok Sabha constituency Vidisha,,,,
ocd-division/country:in/state:mp/district:al,Alirajpur,,,,
ocd-division/country:in/state:mp/district:al/cd:alirajpur,Alirajpur (ST),,,,
ocd-division/country:in/state:mp/district:al/cd:jobat,Jobat (ST),,,,
ocd-division/country:in/state:mp/district:am,Agar Malwa,,,,
ocd-division/country:in/state:mp/district:am/cd:agar,Agar (SC),,,,
ocd-division/country:in/state:mp/district:am/cd:susner,Susner,,,,
ocd-division/country:in/state:mp/district:an,Anuppur,,,,
ocd-division/country:in/state:mp/district:an/cd:anuppur,Anuppur (ST),,,,
ocd-division/country:in/state:mp/district:an/cd:kotama,Kotama,,,,
ocd-division/country:in/state:mp/district:an/cd:pusprajgarh,Pusprajgarh (ST),,,,
ocd-division/country:in/state:mp/district:as,Ashok Nagar,,,,
ocd-division/country:in/state:mp/district:as/cd:ashok_nagar,Ashok Nagar (SC),,,,
ocd-division/country:in/state:mp/district:as/cd:chanderi,Chanderi,,,,
ocd-division/country:in/state:mp/district:as/cd:mungaoli,Mungaoli,,,,
ocd-division/country:in/state:mp/district:ba,Burhanpur,,,,
ocd-division/country:in/state:mp/district:ba/cd:burhanpur,Burhanpur,,,,
ocd-division/country:in/state:mp/district:ba/cd:nepanagar,Nepanagar (ST),,,,
ocd-division/country:in/state:mp/district:be,Betul,,,,
ocd-division/country:in/state:mp/district:be/cd:amla,Amla (SC),,,,
ocd-division/country:in/state:mp/district:be/cd:betul,Betul,,,,
ocd-division/country:in/state:mp/district:be/cd:bhainsdehi,Bhainsdehi (ST),,,,
ocd-division/country:in/state:mp/district:be/cd:ghodadongri,Ghodadongri (ST),,,,
ocd-division/country:in/state:mp/district:be/cd:multai,Multai,,,,
ocd-division/country:in/state:mp/district:bh,Bhind,,,,
ocd-division/country:in/state:mp/district:bh/cd:ater,Ater,,,,
ocd-division/country:in/state:mp/district:bh/cd:bhind,Bhind,,,,
ocd-division/country:in/state:mp/district:bh/cd:gohad,Gohad (SC),,,,
ocd-division/country:in/state:mp/district:bh/cd:lahar,Lahar,,,,
ocd-division/country:in/state:mp/district:bh/cd:mehgaon,Mehgaon,,,,
ocd-division/country:in/state:mp/district:bl,Balaghat,,,,
ocd-division/country:in/state:mp/district:bl/cd:baihar,Baihar (ST),,,,
ocd-division/country:in/state:mp/district:bl/cd:balaghat,Balaghat,,,,
ocd-division/country:in/state:mp/district:bl/cd:katangi,Katangi,,,,
ocd-division/country:in/state:mp/district:bl/cd:lanji,Lanji,,,,
ocd-division/country:in/state:mp/district:bl/cd:paraswada,Paraswada,,,,
ocd-division/country:in/state:mp/district:bl/cd:waraseoni,Waraseoni,,,,
ocd-division/country:in/state:mp/district:bo,Bhopal,,,,
ocd-division/country:in/state:mp/district:bo/cd:berasia,Berasia (SC),,,,
ocd-division/country:in/state:mp/district:bo/cd:bhopal_dakshina-pashchim,Bhopal Dakshina-Pashchim,,,,
ocd-division/country:in/state:mp/district:bo/cd:bhopal_madhya,Bhopal Madhya,,,,
ocd-division/country:in/state:mp/district:bo/cd:bhopal_uttar,Bhopal Uttar,,,,
ocd-division/country:in/state:mp/district:bo/cd:govindpura,Govindpura,,,,
ocd-division/country:in/state:mp/district:bo/cd:huzur,Huzur,,,,
ocd-division/country:in/state:mp/district:bo/cd:narela,Narela,,,,
ocd-division/country:in/state:mp/district:br,Barwani,,,,
ocd-division/country:in/state:mp/district:br/cd:barwani,Barwani (ST),,,,
ocd-division/country:in/state:mp/district:br/cd:pansemal,Pansemal (ST),,,,
ocd-division/country:in/state:mp/district:br/cd:rajpur,Rajpur (ST),,,,
ocd-division/country:in/state:mp/district:br/cd:sendhwa,Sendhwa (ST),,,,
ocd-division/country:in/state:mp/district:ch,Chhatarpur,,,,
ocd-division/country:in/state:mp/district:ch/cd:bijawar,Bijawar,,,,
ocd-division/country:in/state:mp/district:ch/cd:chandla,Chandla (SC),,,,
ocd-division/country:in/state:mp/district:ch/cd:chhatarpur,Chhatarpur,,,,
ocd-division/country:in/state:mp/district:ch/cd:maharajpur,Maharajpur,,,,
ocd-division/country:in/state:mp/district:ch/cd:malhara,Malhara,,,,
ocd-division/country:in/state:mp/district:ch/cd:rajnagar,Rajnagar,,,,
ocd-division/country:in/state:mp/district:ci,Chhindwara,,,,
ocd-division/country:in/state:mp/district:ci/cd:amarwara,Amarwara (ST),,,,
ocd-division/country:in/state:mp/district:ci/cd:chhindwara,Chhindwara,,,,
ocd-division/country:in/state:mp/district:ci/cd:chourai,Chourai,,,,
ocd-division/country:in/state:mp/district:ci/cd:junnardeo,Junnardeo (ST),,,,
ocd-division/country:in/state:mp/district:ci/cd:pandhurna,Pandhurna (ST),,,,
ocd-division/country:in/state:mp/district:ci/cd:parasiya,Parasiya (SC),,,,
ocd-division/country:in/state:mp/district:ci/cd:sausar,Sausar,,,,
ocd-division/country:in/state:mp/district:da,Datia,,,,
ocd-division/country:in/state:mp/district:da/cd:bhander,Bhander (SC),,,,
ocd-division/country:in/state:mp/district:da/cd:datia,Datia,,,,
ocd-division/country:in/state:mp/district:da/cd:sewda,Sewda,,,,
ocd-division/country:in/state:mp/district:dh,Dhar,,,,
ocd-division/country:in/state:mp/district:dh/cd:badnawar,Badnawar,,,,
ocd-division/country:in/state:mp/district:dh/cd:dhar,Dhar,,,,
ocd-division/country:in/state:mp/district:dh/cd:dharampuri,Dharampuri (ST),,,,
ocd-division/country:in/state:mp/district:dh/cd:gandhwani,Gandhwani (ST),,,,
ocd-division/country:in/state:mp/district:dh/cd:kukshi,Kukshi (ST),,,,
ocd-division/country:in/state:mp/district:dh/cd:manawar,Manawar (ST),,,,
ocd-division/country:in/state:mp/district:dh/cd:sardarpur,Sardarpur (ST),,,,
ocd-division/country:in/state:mp/district:dm,Damoh,,,,
ocd-division/country:in/state:mp/district:dm/cd:damoh,Damoh,,,,
ocd-division/country:in/state:mp/district:dm/cd:hatta,Hatta (SC),,,,
ocd-division/country:in/state:mp/district:dm/cd:jabera,Jabera,,,,
ocd-division/country:in/state:mp/district:dm/cd:pathariya,Pathariya,,,,
ocd-division/country:in/state:mp/district:dn,Dindori,,,,
ocd-division/country:in/state:mp/district:dn/cd:dindori,Dindori (ST),,,,
ocd-division/country:in/state:mp/district:dn/cd:shahpura,Shahpura (ST),,,,
ocd-division/country:in/state:mp/district:dw,Dewas,,,,
ocd-division/country:in/state:mp/district:dw/cd:bagli,Bagli (ST),,,,
ocd-division/country:in/state:mp/district:dw/cd:dewas,Dewas,,,,
ocd-division/country:in/state:mp/district:dw/cd:hatpipliya,Hatpipliya,,,,
ocd-division/country:in/state:mp/district:dw/cd:khategaon,Khategaon,,,,
ocd-division/country:in/state:mp/district:dw/cd:sonkatch,Sonkatch (SC),,,,
ocd-division/country:in/state:mp/district:gu,Guna,,,,
ocd-division/country:in/state:mp/district:gu/cd:bamori,Bamori,,,,
ocd-division/country:in/state:mp/district:gu/cd:chachoda,Chachoda,,,,
ocd-division/country:in/state:mp/district:gu/cd:guna,Guna (SC),,,,
ocd-division/country:in/state:mp/district:gu/cd:raghogarh,Raghogarh,,,,
ocd-division/country:in/state:mp/district:gw,Gwalior,,,,
ocd-division/country:in/state:mp/district:gw/cd:bhitarwar,Bhitarwar,,,,
ocd-division/country:in/state:mp/district:gw/cd:dabara,Dabara (SC),,,,
ocd-division/country:in/state:mp/district:gw/cd:gwalior,Gwalior,,,,
ocd-division/country:in/state:mp/district:gw/cd:gwalior_east,Gwalior East,,,,
ocd-division/country:in/state:mp/district:gw/cd:gwalior_rural,Gwalior Rural,,,,
ocd-division/country:in/state:mp/district:gw/cd:gwalior_south,Gwalior South,,,,
ocd-division/country:in/state:mp/district:ha,Harda,,,,
ocd-division/country:in/state:mp/district:ha/cd:harda,Harda,,,,
ocd-division/country:in/state:mp/district:ha/cd:timarni,Timarni (ST),,,,
ocd-division/country:in/state:mp/district:ho,Hoshangabad,,,,
ocd-division/country:in/state:mp/district:ho/cd:hoshangabad,Hoshangabad,,,,
ocd-division/country:in/state:mp/district:ho/cd:pipariya,Pipariya (SC),,,,
ocd-division/country:in/state:mp/district:ho/cd:seoni_malwa,Seoni Malwa,,,,
ocd-division/country:in/state:mp/district:ho/cd:sohagpur,Sohagpur,,,,
ocd-division/country:in/state:mp/district:in,Indore,,,,
ocd-division/country:in/state:mp/district:in/cd:depalpur,Depalpur,,,,
ocd-division/country:in/state:mp/district:in/cd:drambedkar_nagar-mhow,Dr.Ambedkar Nagar -Mhow,,,,
ocd-division/country:in/state:mp/district:in/cd:indore-1,Indore-1,,,,
ocd-division/country:in/state:mp/district:in/cd:indore-2,Indore-2,,,,
ocd-division/country:in/state:mp/district:in/cd:indore-3,Indore-3,,,,
ocd-division/country:in/state:mp/district:in/cd:indore-4,Indore-4,,,,
ocd-division/country:in/state:mp/district:in/cd:indore-5,Indore-5,,,,
ocd-division/country:in/state:mp/district:in/cd:rau,Rau,,,,
ocd-division/country:in/state:mp/district:in/cd:sanwer,Sanwer (SC),,,,
ocd-division/country:in/state:mp/district:ja,Jabalpur,,,,
ocd-division/country:in/state:mp/district:ja/cd:bargi,Bargi,,,,
ocd-division/country:in/state:mp/district:ja/cd:jabalpur_cantt,Jabalpur Cantt,,,,
ocd-division/country:in/state:mp/district:ja/cd:jabalpur_east,Jabalpur East (SC),,,,
ocd-division/country:in/state:mp/district:ja/cd:jabalpur_north,Jabalpur North,,,,
ocd-division/country:in/state:mp/district:ja/cd:jabalpur_west,Jabalpur West,,,,
ocd-division/country:in/state:mp/district:ja/cd:panagar,Panagar,,,,
ocd-division/country:in/state:mp/district:ja/cd:patan,Patan,,,,
ocd-division/country:in/state:mp/district:ja/cd:sihora,Sihora (ST),,,,
ocd-division/country:in/state:mp/district:jh,Jhabua,,,,
ocd-division/country:in/state:mp/district:jh/cd:jhabua,Jhabua (ST),,,,
ocd-division/country:in/state:mp/district:jh/cd:petlawad,Petlawad (ST),,,,
ocd-division/country:in/state:mp/district:jh/cd:thandla,Thandla (ST),,,,
ocd-division/country:in/state:mp/district:ka,Katni,,,,
ocd-division/country:in/state:mp/district:ka/cd:badwara,Badwara (ST),,,,
ocd-division/country:in/state:mp/district:ka/cd:bahoriband,Bahoriband,,,,
ocd-division/country:in/state:mp/district:ka/cd:mudwara,Mudwara,,,,
ocd-division/country:in/state:mp/district:ka/cd:vijayraghavgarh,Vijayraghavgarh,,,,
ocd-division/country:in/state:mp/district:kh,Khandwa,,,,
ocd-division/country:in/state:mp/district:kh/cd:harsud,Harsud (ST),,,,
ocd-division/country:in/state:mp/district:kh/cd:khandwa,Khandwa (SC),,,,
ocd-division/country:in/state:mp/district:kh/cd:mandhata,Mandhata,,,,
ocd-division/country:in/state:mp/district:kh/cd:pandhana,Pandhana (ST),,,,
ocd-division/country:in/state:mp/district:kr,Khargone,,,,
ocd-division/country:in/state:mp/district:kr/cd:badwaha,Badwaha,,,,
ocd-division/country:in/state:mp/district:kr/cd:bhagwanpura,Bhagwanpura (ST),,,,
ocd-division/country:in/state:mp/district:kr/cd:bhikangaon,Bhikangaon (ST),,,,
ocd-division/country:in/state:mp/district:kr/cd:kasrawad,Kasrawad,,,,
ocd-division/country:in/state:mp/district:kr/cd:khargone,Khargone,,,,
ocd-division/country:in/state:mp/district:kr/cd:maheshwar,Maheshwar (SC),,,,
ocd-division/country:in/state:mp/district:ma,Mandla,,,,
ocd-division/country:in/state:mp/district:ma/cd:bichhiya,Bichhiya (ST),,,,
ocd-division/country:in/state:mp/district:ma/cd:mandla,Mandla (ST),,,,
ocd-division/country:in/state:mp/district:ma/cd:niwas,Niwas (ST),,,,
ocd-division/country:in/state:mp/district:mn,Mandsour,,,,
ocd-division/country:in/state:mp/district:mn/cd:garoth,Garoth,,,,
ocd-division/country:in/state:mp/district:mn/cd:malhargarh,Malhargarh (SC),,,,
ocd-division/country:in/state:mp/district:mn/cd:mandsour,Mandsour,,,,
ocd-division/country:in/state:mp/district:mn/cd:suwasra,Suwasra,,,,
ocd-division/country:in/state:mp/district:mo,Morena,,,,
ocd-division/country:in/state:mp/district:mo/cd:ambah,Ambah (SC),,,,
ocd-division/country:in/state:mp/district:mo/cd:dimani,Dimani,,,,
ocd-division/country:in/state:mp/district:mo/cd:jaura,Jaura,,,,
ocd-division/country:in/state:mp/district:mo/cd:morena,Morena,,,,
ocd-division/country:in/state:mp/district:mo/cd:sabalagadh,Sabalagadh,,,,
ocd-division/country:in/state:mp/district:mo/cd:sumaoli,Sumaoli,,,,
ocd-division/country:in/state:mp/district:na,Narsinghpur,,,,
ocd-division/country:in/state:mp/district:na/cd:gadarwara,Gadarwara,,,,
ocd-division/country:in/state:mp/district:na/cd:gotegaon,Gotegaon (SC),,,,
ocd-division/country:in/state:mp/district:na/cd:narsingpur,Narsingpur,,,,
ocd-division/country:in/state:mp/district:na/cd:tendukheda,Tendukheda,,,,
ocd-division/country:in/state:mp/district:ne,Neemuch,,,,
ocd-division/country:in/state:mp/district:ne/cd:jawad,Jawad,,,,
